Country Code,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
BFA,89.93006009344906,82.5503714297621,84.4379693270989,104.80147103735169,95.40260083509006,98.80659098942782,118.0859048174969,123.2644321211181,103.98227599467847,118.89007895355363,121.52706971444314,124.2495336542609,133.2779931179763,140.05977445908752,147.55169135078233,155.9344337944791,164.80168325322356,174.3511057026791,184.42319967323553,195.8576636492404,208.050369741905,221.05615812619686,234.93430459464327,249.7496611879484,265.57276520774303,282.47935591739315,300.5504519118598,319.87287727451417,340.54302080227023,362.6651526997888,386.35134252709594,411.72147504157533,438.9033230282317,468.0341090520212,499.2607021105427,532.7419986446437,568.6497002225826,588.6083224276953,609.4658842289455,631.2726259200022,654.0796122993446
BGD,77.30607224739907,83.80064605244102,87.82751803799066,88.89885130881055,93.26517552001673,97.66349583049801,96.94168586231245,101.1800998207745,111.37805870149988,118.06242651623721,120.98615167636883,124.01608138633213,129.00075346962512,136.02346490792135,143.85864456813272,152.9089923520432,162.5842871000473,172.76958210204458,183.31133426198116,195.45703697255186,208.47239718542895,222.42311153527163,237.3814676316191,253.4258171448978,270.6415347186203,289.12039845435635,308.96092397301646,330.2681725559489,353.1547287803018,377.7411668236444,404.15808311117837,432.5483504101059,463.06703591992715,495.8802821838244,531.1673881267582,569.1227884306603,609.9566773648834,653.8981927173861,701.1985867379414,752.1321976527713,806.9955013772511
BGR,1291.1743990555299,1326.7362418267455,1427.2663809217252,1350.850872030257,1475.55249469033,1476.8369039252673,1545.5419098660254,1608.648212904501,1624.546628890707,1652.1822506757103,1608.5921669318386,1566.265857331824,1661.827569189538,1746.8452400667586,1859.543380787133,1974.0611129605954,2071.7208833687896,2170.2118555145967,2274.516937667848,2392.2578864112693,2516.416794889857,2647.3524414824656,2785.425017380114,2930.9661331476746,3084.302101613236,3245.763859245474,3415.764901315204,3594.720723458515,3783.037298377933,3981.121564493479,4189.400722368518,4408.33044791995,4638.444958114974,4880.333334784825,5134.648608271962,5402.084528994443,5683.333286647874,5979.094014843298,6290.2123317548185,6617.61152283174,6962.225212349274
BHR,1713.9325149670278,1579.4746826959556,1849.3670925836193,2022.0331027214106,2124.1374584397413,2399.281159552029,2330.0771991037327,2262.7753679506322,1922.2700555945466,1817.6741418995816,1700.4138991220168,1607.7366017150694,1645.90790240386,1710.439519694639,1774.8228447238494,1840.68773484852,1907.2893826771988,1976.0072478151485,2047.8844298372571,2121.7781240682807,2201.5840114341113,2287.7243724934237,2379.92982458752,2478.2167598629594,2582.363694883144,2692.265917389412,2808.1387460526407,2930.3451703256283,3059.1822680172754,3194.8837994998016,3337.807576212171,3488.1926072178935,3646.4112829920546,3812.8647119094635,3988.0704139315167,4172.550151951475,4366.7398115484075,4571.140732191111,4786.267369792895,5012.667540478226,5250.916086504137
BHS,1921.202953137895,1932.4883145044432,1968.342237775252,1975.4817496492503,1994.5141412911616,1883.0248808889037,2006.5476770703917,2373.7640469787716,2166.801711654229,2094.7878039362768,1827.9397423790815,1595.606711361476,1721.027511053606,1863.7144132393275,1982.436411915236,2086.88927241403,2173.9640895859407,2257.518886261823,2343.5921567156333,2430.2446372124455,2520.896675542375,2615.6238094636324,2714.767414197991,2818.5100441583672,2927.142182709589,3040.8164321495747,3159.979681546496,3284.6912064197886,3415.301480488479,3552.036322838541,3695.1607183273863,3845.1290602832073,4002.0805389751004,4166.499311135265,4338.757170429755,4519.048557888952,4568.036392485573,4618.53089622235,4670.562970318585,4724.308261683224,4779.47531247262
BIH,986.5114898704344,1025.8767756129757,1068.3706583921519,1107.9035519630409,1145.1329966255105,1181.1878739434749,1220.4447491454025,1229.3149359097076,1279.1910697757485,1348.0258021483958,1323.6327945661649,1299.6501666424374,1392.2444702441894,1443.3970792354967,1493.4185448824524,1557.0382524618374,1624.2358826471748,1695.2303288731102,1770.092255274936,1852.1992175191697,1938.2710746078471,2028.5068177901007,2123.308254777584,2222.922145907808,2327.6193888471244,2437.6841067314995,2553.415502382942,2675.1060075414866,2803.080930652237,2937.7022010919054,3079.3344797436935,3228.372193005614,3385.2009280137886,3550.277922128389,3724.090111391766,3907.1423045340944,4099.933266486591,4303.002904048547,4516.858615618162,4742.036978430171,4979.108513405811
BLR,985.2621974478631,895.1276595652445,979.3179790613723,1073.3233835864417,1031.967202231327,1116.3143341198256,1059.6456520705747,1058.2438815104347,1047.1956157862983,1126.113536358668,1114.9697216395866,1106.856669108839,1132.1249107061612,1059.9599442075,1064.384825791497,1088.117401678494,1096.420886717631,1103.9737007227009,1111.8255435350736,1115.268339868802,1118.9486012066134,1122.8528893917291,1126.960010913387,1131.2352404348533,1135.6354799142189,1140.122994707518,1144.6793419810497,1149.288681576393,1153.9249271282717,1158.5606458159662,1163.1714617236976,1167.7428765778106,1172.2688335158336,1176.7499191671716,1181.196694820618,1185.6180448076652,1190.0130637803238,1194.3831758607505,1198.7403447244478,1203.1020251561652,1207.487564365286
BLZ,414.44594010537884,415.4382598832805,397.2310989386341,406.77901784748576,453.48943894145765,436.7407368797045,443.1983346801543,416.6850600443287,422.5744506804126,432.71222910417293,373.01455880987186,311.401912055943,342.8402676369268,363.6744311668037,377.5234069016663,386.783746870643,396.4827731933257,406.60163600605625,417.19270564449016,427.2877943589319,437.8105504171333,448.81361974327297,460.2958053032361,472.2784122562118,484.7662948806191,497.79856018093267,511.39330110878046,525.5706880615458,540.3415472889366,555.7352694066203,571.7764307374763,588.4887144314699,605.8936238189891,624.0459181701316,642.9357695167647,662.6357067019915,683.1669651047748,704.5501436950236,726.8269282910577,750.0043696233197,774.1249466006767
BOL,344.01822069873486,354.0956684902591,372.05208994650695,415.00439851594973,455.80897546363076,523.030855020595,560.5069675154734,546.7143809051486,574.9082188944507,604.0299281943303,554.9907917046805,510.54262406248466,546.1533623943563,571.6692211475357,597.9353031545381,624.9533109212388,652.7152994281437,681.2115952139033,711.1250175497773,746.501581050613,783.8423200155003,823.269660213893,864.9069505281167,908.880350093541,955.321458377742,1004.3723005010714,1056.1858999796857,1110.9311253678661,1168.792052496392,1229.9647124228327,1294.6578108203846,1363.0881338396666,1435.4824614848483,1512.0783226421795,1593.120340426466,1678.876779065891,1769.6316984782588,1865.6962634678846,1925.4362078988968,1987.5394120248648,2052.113129203061
BRA,1181.7003089273692,1193.4105749744672,1197.499084063283,1260.7204426031183,1322.3992985781965,1342.112516644218,1325.0262437917247,1375.6640889358264,1388.31411790815,1416.0439033255507,1353.3165494653872,1296.3214374443476,1352.0313937677788,1359.2460964752975,1374.9688445550241,1402.255462696141,1428.0339621669889,1454.7832217727323,1482.8413036961995,1474.2701001628957,1466.1636784315317,1458.5031772109128,1451.2771739260297,1444.4774618112049,1438.0991419506756,1432.1354354116372,1426.5749929182416,1421.4035464701474,1416.6082915719412,1412.1755222702373,1408.09281072866,1404.3516782422173,1400.9426963700623,1397.8516897107704,1395.0631661474495,1392.5646217039844,1390.3478058949802,1388.409061136018,1386.7463633855716,1385.3604291704537,1384.2511108213273
