disease,Country Code,scenario,ConsiderTC,ConsiderMB,informal,discount,GDPloss,tax,pc_loss
Diabetes mellitus,GBR,lower,1,1,0.0,0.0,618.0390303498663,0.0053859857956077,8661.386651861576
Diabetes mellitus,GEO,lower,1,1,0.0,0.0,6.302604550579727,0.0020198291786692,1673.0178629812604
Diabetes mellitus,GHA,lower,1,1,0.0,0.0,16.32741645640625,0.001364130080826,394.2728057981213
Diabetes mellitus,GIN,lower,1,1,0.0,0.0,2.511633689707405,0.0007540585309807,130.19760538875428
Diabetes mellitus,GMB,lower,1,1,0.0,0.0,0.2528512589504051,0.00070203076245,70.12180663904932
Diabetes mellitus,GNB,lower,1,1,0.0,0.0,0.353072000641448,0.001487454130003,128.93223063785973
Diabetes mellitus,GNQ,lower,1,1,0.0,0.0,0.520389309555167,0.0013596432833916732,246.62632455155813
Diabetes mellitus,GRC,lower,1,1,0.0,0.0,13.724564328571288,0.0013114696610672,1412.2211079257231
Diabetes mellitus,GRD,lower,1,1,0.0,0.0,0.3026661073946095,0.003837955444458054,2618.6178966973125
Diabetes mellitus,GRL,lower,1,1,0.0,0.0,0.2802274223347115,0.0023225231095154817,5005.110571788126
Diabetes mellitus,GTM,lower,1,1,0.0,0.0,34.27061806633463,0.0045013587815038,1513.1435333525824
Diabetes mellitus,GUM,lower,1,1,0.0,0.0,0.9629327209783665,0.0033242918889893063,5233.39514750786
Diabetes mellitus,GUY,lower,1,1,0.0,0.0,8.412759572695732,0.003612496916261399,10235.692089172913
Diabetes mellitus,HND,lower,1,1,0.0,0.0,11.04409576794654,0.0039872715595246,916.897469283918
Diabetes mellitus,HRV,lower,1,1,0.0,0.0,10.34799505412317,0.001929709989873,2760.930837980007
Diabetes mellitus,HTI,lower,1,1,0.0,0.0,2.976578765856628,0.002505365845193793,224.2338194672717
Diabetes mellitus,HUN,lower,1,1,0.0,0.0,45.95340706453253,0.0027819059842254,5046.457188834239
Diabetes mellitus,IDN,lower,1,1,0.0,0.0,494.4521696370635,0.0023478299398927,1610.2066671467103
Diabetes mellitus,IND,lower,1,1,0.0,0.0,1304.14798842221,0.0017601261253458,848.3194463833016
Diabetes mellitus,IRL,lower,1,1,0.0,0.0,318.2516175429419,0.0053859295480319,59436.952236851925
Diabetes mellitus,IRN,lower,1,1,0.0,0.0,113.40059525478061,0.0026125016137826173,1192.7965448174373
Diabetes mellitus,IRQ,lower,1,1,0.0,0.0,140.5169192887602,0.0070000197541114,2534.160462804517
Diabetes mellitus,ISL,lower,1,1,0.0,0.0,2.354198601705048,0.0023781019577192,6470.244885818463
Diabetes mellitus,ISR,lower,1,1,0.0,0.0,81.9996123574201,0.0040666419289423,7687.384235120004
Diabetes mellitus,ITA,lower,1,1,0.0,0.0,248.61424317905468,0.0030540281626592,4291.831498838184
Diabetes mellitus,JAM,lower,1,1,0.0,0.0,3.931802082151581,0.0042338596106419,1300.7453660075669
Diabetes mellitus,JOR,lower,1,1,0.0,0.0,9.628326382322877,0.0022003213207802,847.36508224894
Diabetes mellitus,JPN,lower,1,1,0.0,0.0,436.2251556086895,0.0025052692444481,3734.153634437749
Diabetes mellitus,KAZ,lower,1,1,0.0,0.0,45.31776114377539,0.0019573678841578,2108.8251225824347
Diabetes mellitus,KEN,lower,1,1,0.0,0.0,21.1070895351648,0.0013269770730752,289.6336901753538
Diabetes mellitus,KGZ,lower,1,1,0.0,0.0,2.434957160701958,0.0014988625292678,309.53895690126444
Diabetes mellitus,KHM,lower,1,1,0.0,0.0,11.2126883275735,0.0018830669469102,573.314156841163
Diabetes mellitus,KIR,lower,1,1,0.0,0.0,0.0427672196266548,0.0035563383806164316,288.4136919266237
Diabetes mellitus,KNA,lower,1,1,0.0,0.0,0.19409566335360678,0.0036551353783773723,3475.8509089785207
Diabetes mellitus,KOR,lower,1,1,0.0,0.0,354.7564192394045,0.0034669829189871,7084.572203089892
Diabetes mellitus,KWT,lower,1,1,0.0,0.0,31.13250533740439,0.0046859682981728,6329.050841597628
Diabetes mellitus,LAO,lower,1,1,0.0,0.0,5.275609197345345,0.0012949494043735,617.8695037175966
Diabetes mellitus,LBN,lower,1,1,0.0,0.0,0.2625100774611969,0.0004999636329043,41.02780231238541
Diabetes mellitus,LBR,lower,1,1,0.0,0.0,0.3927559258588813,0.0013753506676407868,55.11630210402789
Diabetes mellitus,LBY,lower,1,1,0.0,0.0,52.59059033812458,0.0032229593528681428,6715.767578818787
Diabetes mellitus,LCA,lower,1,1,0.0,0.0,0.3992460993499719,0.004676835494084396,2136.9799219132265
Diabetes mellitus,LKA,lower,1,1,0.0,0.0,36.88386590877466,0.0026827574514448,1678.7279727772689
Diabetes mellitus,LSO,lower,1,1,0.0,0.0,0.425904799781454,0.0026949600342035,176.56724000446394
Diabetes mellitus,LTU,lower,1,1,0.0,0.0,8.011845924485595,0.0015221810510688,3347.666854982773
Diabetes mellitus,LUX,lower,1,1,0.0,0.0,8.715521207076309,0.0026225367955634,12187.789924838024
Diabetes mellitus,LVA,lower,1,1,0.0,0.0,4.789267091460747,0.001743565665127,2884.826974543207
Diabetes mellitus,MAR,lower,1,1,0.0,0.0,35.69057044184656,0.0028390376693708,846.0588948940674
Diabetes mellitus,MCO,lower,1,1,0.0,0.0,1.3087565798446812,0.003411591454511379,30579.16227643802
Diabetes mellitus,MDA,lower,1,1,0.0,0.0,3.2974056910745584,0.0019211954933027,880.4295902958041
Diabetes mellitus,MDG,lower,1,1,0.0,0.0,1.7770998793705215,0.0008049732740467,44.13087843831296
Diabetes mellitus,MDV,lower,1,1,0.0,0.0,1.2386493314677731,0.0025447552310674,2267.5466480691803
Diabetes mellitus,MEX,lower,1,1,0.0,0.0,498.1853462948923,0.0054964630281035,3449.564292718768
Diabetes mellitus,MHL,lower,1,1,0.0,0.0,0.05190527399920776,0.0049919409097169696,765.1713335879557
Diabetes mellitus,MKD,lower,1,1,0.0,0.0,4.182899163764603,0.0027219219608161,2093.5178424449696
Diabetes mellitus,MLI,lower,1,1,0.0,0.0,2.255155016690148,0.000751563095801,72.24618217175762
Diabetes mellitus,MLT,lower,1,1,0.0,0.0,8.44824400104924,0.0052908452401317,19131.454092025564
Diabetes mellitus,MMR,lower,1,1,0.0,0.0,36.19818182508211,0.0023646461228214615,609.3331521424853
Diabetes mellitus,MNE,lower,1,1,0.0,0.0,2.107276392141889,0.003672804000626895,3427.8677508061546
Diabetes mellitus,MNG,lower,1,1,0.0,0.0,2.075669843902306,0.0008930396714941,533.108989959679
Diabetes mellitus,MNP,lower,1,1,0.0,0.0,0.2806848414515349,0.004519642637362105,4576.350390011703
Diabetes mellitus,MOZ,lower,1,1,0.0,0.0,7.864426880113831,0.0030068586960483,166.1889372054176
Diabetes mellitus,MRT,lower,1,1,0.0,0.0,1.184774892295582,0.0007786471841254,175.83482840642645
Diabetes mellitus,MUS,lower,1,1,0.0,0.0,6.715242977256882,0.0057457437532977,5368.696347086247
Diabetes mellitus,MWI,lower,1,1,0.0,0.0,1.924344385456303,0.0011439531814912826,68.16084157192631
Diabetes mellitus,MYS,lower,1,1,0.0,0.0,116.79549286450649,0.002219657952527,3143.6142564772704
Diabetes mellitus,NAM,lower,1,1,0.0,0.0,2.0851057556936,0.0026727680311902,640.3238288892028
Diabetes mellitus,NER,lower,1,1,0.0,0.0,2.604994291171974,0.0010033507679585,61.069280722606194
Diabetes mellitus,NGA,lower,1,1,0.0,0.0,23.687573474859864,0.0005761889434062,79.44195589109316
Diabetes mellitus,NIC,lower,1,1,0.0,0.0,3.890263435621418,0.002572546433004393,506.5837460657523
Diabetes mellitus,NIU,lower,1,1,0.0,0.0,0.003038147854832436,0.006069900358767911,1793.9198015238856
Diabetes mellitus,NLD,lower,1,1,0.0,0.0,135.0622016558833,0.0033930691037941,7776.473572935269
Diabetes mellitus,NOR,lower,1,1,0.0,0.0,95.43884199784956,0.0069189738383985,15761.381086377103
Diabetes mellitus,NPL,lower,1,1,0.0,0.0,9.922940875105729,0.0012900158625428,295.1457266189096
Diabetes mellitus,NRU,lower,1,1,0.0,0.0,0.015851969932279917,0.002723625133742164,1446.9054995323647
Diabetes mellitus,NZL,lower,1,1,0.0,0.0,24.53518130312915,0.0022878130603633,4648.328300925238
Diabetes mellitus,OMN,lower,1,1,0.0,0.0,9.660880440535644,0.0014904042513567,1573.7770817163268
