"Data Source","World Development Indicators",

"Last Updated Date","2022-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Ecuador","ECU","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","17.8794269194634","21.2003966511754","20.8587968734861","19.8763902714857","21.3845449142203","21.76924355945","13.7452016927456","15.857927590813","14.0697054448757","16.8853213155875","15.2034649482325","11.758063508004","12.7512546506378","13.4171974419789","17.7641511607196","18.2671643725713","21.5744472922625","14.7818987579433","15.3466003187425","14.5122895286894","16.761081162761","16.9182367205708","14.9401765187569","22.0733583900547","26.7651379596052","19.7106356248442","18.7078718571261","18.3988186154771","19.16221989967","22.8104243719211","26.1431126874366","26.664406455992","29.4891829411643","26.3414418616034","25.6730662093552","27.8037906856025","27.6743898298581","27.0923641114702","27.2274757918135","24.3173041475601","25.8915234567354","25.7056604114131","25.0857995321645","25.5237500071784","25.0671361935413",
"Egypt, Arab Rep.","EGY","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","20.8063089587872","24.4066088166416","22.5631025043148","21.314321995167","22.1202477972871","22.0569286733091","28.0338664547283","27.6476294391494","22.8556128303332","20.2593956268222","25.9905145631068","27.3658424860854","26.3576517827627","31.6841203549061","34.9279011555556","35.4756305535586","31.6250278350515","23.9266281142857","22.2434419607843","18.7518298169137","17.7369398270026","18.9593597773138","18.895144213264","17.5838734195825","18.6106710342905","18.4079875956717","18.6480958083832","21.1122192458273","21.8422921077066","22.9767362797474","23.5552982008593","23.6235008375209","16.8398420648628","17.9503889441406","16.8687182554154","12.8782110228698","13.6832216190067","11.8849607981221","9.59346470804861","9.71004152210822","10.3553134293948","13.8945011042502","15.1832714154187","11.1226880614859",
"Euro area","EMU","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","23.4102494448385","23.5341306853925","23.3470937095175","23.802008521381","23.6147021032704","22.531814840338","20.7571631689002","20.4160866975617","20.6073074721349","21.1739477204084","21.3432035872511","22.3208310243769","21.9998058582309","23.0140045837444","23.3898924076019","23.5813686867072","22.7690694128689","22.0514359513967","21.5502881663875","21.7410391583134","22.785784580083","22.5297839257618","23.1120067606906","23.3713017270734","23.2614741646206","23.1433631489057","23.0273011842874","22.9238544728009","22.4346575681498","23.3649754757124","23.2102832465853","24.0621123304922","24.7550303863875","23.5239229415937","21.3681492175629","21.8789775317543","22.6712289666642","22.4026405646712","22.5418497347312","23.071196559976","23.7655722498823","24.2102281700107","24.8495591628693","25.3294393595517","25.5447268371855","24.2565610492788",
"Eritrea","ERI","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.475433649171","41.268903503718","54.393767130147","19.1063021244171","18.911646442314","35.1026268216127","6.29314183517561","17.3168031676704","15.8207194669292","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","25.0968415668704","22.5158225772892","22.9302797742048","23.5354849754755","22.5724095540934","20.480456656127","18.4851644659119","18.5596295643588","18.392810160917","20.0759385065203","20.8743935274388","21.7912177480976","21.6897899707308","22.835305464968","22.2977806383021","21.8050765738779","21.1978304250915","19.3437280279049","19.1889092562504","18.705030732349","21.3142474727056","20.9996285455055","22.0686885635769","22.7010502257492","22.2882874043998","22.3275580661326","22.0810357485525","22.9613269289659","23.6272106964829","22.8063238977293","22.1226640754047","21.7146593697892","21.0123247891013","19.5548881675543","19.2190892717926","18.6421677708289","17.8538796618124","18.5171358278021","19.2594696971073","19.5850600686206","21.0175766837597","21.9306945152016","22.1858155249227","22.357042998848","22.9928322213854","21.5121432172101",
"Estonia","EST","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.7709564067745","23.0575054206108","21.9847953251079","21.9550687887336","22.2689526965951","24.2738198996052","24.6089486298695","24.3547829550717","23.5639806185819","24.3223855259655","24.1885022021401","27.7966050284941","28.2007043611514","28.176611718606","28.4975638449057","27.5783034809178","27.2559183895521","28.8941661043288","29.4440785796094","29.9317154978104","",
"Ethiopia","ETH","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.5582758195662","30.9122556145166","28.3347786801767","31.4503317800952","29.5221585231","30.9532191730004","30.5900227851728","33.1630620897998","29.030451719011","27.2434473077264",
"European Union","EUU","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","23.4966196181162","23.4978611103496","23.1883682957265","23.5959522222352","23.4080444850635","22.4027430926681","20.6389039099716","20.2646043941856","20.5765120282631","21.2637388270726","21.4014054395896","22.3590430594782","22.0935212402089","23.0735973325643","23.4421405423639","23.4928371397174","22.6606901031396","21.8373276719833","21.310577506644","21.6745750823103","22.7127613163824","22.4026356367256","22.9331402862341","23.2166230372499","23.0796149297107","23.0529636807909","22.985589365522","22.776535715105","22.3569337570415","23.1154597586731","23.1027075084405","24.0350943602917","24.670413892087","23.6657355339925","21.4596402948183","21.9992068095086","22.7663206899816","22.4724414072392","22.7103191421358","23.2460970934426","23.9364824409735","24.2756560708649","24.9002092046539","25.2892528102099","25.6043225203608","24.4999486132299",
"Fragile and conflict affected situations","FCS","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.3369943141633","25.1398508650611","28.5860760448729","33.6847342291207","40.0168811091159","30.899695205705","34.9755507706939","23.0621932885806","26.674550550583","28.5238168171163","29.4970635978061","23.5182440071102","22.6019351291006","20.3101984181291","19.094873053109","21.6019440996359","23.2648593851138","24.5234937643277","",
"Finland","FIN","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","30.6418193778755","29.0049786793384","27.7661546516727","28.1615713749158","29.7510963291534","30.503528408538","29.3655975032701","28.0410491617374","27.6894324337468","28.3325620352856","27.4184140121214","27.1469189233593","26.6778676235164","28.9685077776334","28.3913567331134","26.6808024747163","19.395118909288","16.974307262609","17.6723120442737","20.6448380075066","23.778610161511","23.2907513895312","26.4258935852388","27.6654327004987","29.1695590199421","31.2644191444457","31.9625142121874","30.8985636197881","28.014703589141","29.5939181034739","28.6029964987338","28.7592702196735","30.0124046870086","28.2654248101048","23.8556032186682","23.8843480971654","22.8977997641717","21.4801798715496","20.3678897248503","20.6890162585285","20.8908318803554","21.2824932376249","23.2005412240411","23.412336577769","23.8645133998193","24.9391039008554",
"Fiji","FJI","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","27.6543107988871","22.493395571562","19.2207480685779","14.6086254820065","17.9805043905544","19.2166099624842","24.1060806686013","16.5658684368899","16.8191544153376","8.86769032824785","5.98934400274515","7.4750747268563","10.5571401459308","14.3574350834062","15.7769962065467","17.9211774221662","24.5848955543653","23.6777772432427","26.9690817722715","32.1543558882966","32.7599370569688","31.7164877227751","36.6594268415169","37.0022438865938","38.8011415751303","13.2774032117245","6.17603779388911","12.4756245000806","8.42779311004454","13.4274424840105","14.3436280247886","15.8027137738493","15.8298653977014","17.9579987370782","22.3809180959226","22.691309083721","19.9828414406143","18.2133004733467","18.4707589746989","16.410620574571","20.2478502205256",
"France","FRA","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","25.3972361956146","25.160132414894","24.9533226211096","25.0327119280514","25.0398762176243","24.3533213996433","21.9950190165934","20.7957828992039","20.3883716955639","20.1755051185919","20.1936592561837","21.4700632218059","21.3797408142477","22.6868909897163","23.2157722397452","23.3272993363522","22.9607705892912","22.3786751149872","21.2372059859379","21.3533117895095","21.8752199817545","21.7625763480066","22.7988060048228","23.8563316570802","24.4934536240162","23.834723220528","23.9390908720377","22.7447856422458","22.234589925371","22.5492450720622","22.4634031068344","23.3063352417926","23.7465712255397","23.433982450432","20.9645214465941","21.0842815933996","22.11296363922","21.4558318479751","21.3891767955208","21.4859533237343","22.2540444313254","22.0046398768278","22.7482923283371","23.155938763826","23.6584593341013","21.47308220109",
"Faroe Islands","FRO","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.2229045893557","38.2351027087892","39.531723649154","38.9443493828324","33.2678255587657","27.9156495361762","26.8613330623968","21.1716649756956","26.875798422001","27.7343509191084","19.6593197212611","14.4328709189561","23.0358444863061","26.1269859527797","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","38.5849406528187","38.1802668321435","47.8312320283124","48.8423058599335","46.6515266212465","41.6312001857156","43.6814034185838","37.1269576807731","15.2922711461779","12.6756565382357","21.4105595851204","22.292774241857","24.2521288411699","28.7804496096912","19.3258235517153","17.4645026536799","29.1404322859002","32.6824884330749","35.5597313759204","41.4472853671072","25.2456242586393","32.311477101111","41.6571008890986","33.840138625414","34.7473825496597","32.7284321160215","32.1216058292887","44.6280546248387","","40.0615353866475","44.3914001880777","34.4775807912296","41.1585721494498","43.7611798697325","43.8902971776393","40.3059125046124","42.3866175565754","38.3779967304945","","","","","",
"United Kingdom","GBR","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","23.799940470068","22.7924557553209","21.4386998437738","22.2559302292314","19.3683858465321","18.6024904794097","19.921546183468","21.0896296781273","21.4519661142721","20.5735889332603","18.9670903235899","17.7199643782409","17.5589029091988","18.2027133225695","18.5015439667566","18.0258918814447","16.8143258073619","17.0635520080319","17.2435631005871","16.9665358298261","15.6861355252528","14.9893988819957","13.9647482956082","13.810729350914","15.9651548078713","14.8688256622165","15.0935433411153","15.7881195782789","16.8718309167094","15.4088581932138","16.0378880079798","16.0694314021117","16.0044389240255","15.9506910162512","15.1969533678404","15.8058131602083","15.2303925585664","15.0120842668865","13.5456536698414","11.7025506779607","12.9941529003753","13.9314928229385","12.4444771302398","11.676085140021","12.4569762449552","12.5285818953316","12.4816573584441","14.5985315327448","14.1188012020137","15.1938785000719","14.025618232808",
"Georgia","GEO","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.97365584315792","15.8316656378806","20.447983664685","10.3417460062997","18.6033423460842","19.0747793487365","16.3536231282201","20.9574479287273","19.0573855221949","11.5885631244846","11.0122515080518","2.93414297336267","0.657074046436118","10.7312892030443","10.0080709024655","14.4574435229749","15.4322403488457","15.2818725267713","14.4720509095292","17.6974203362709","19.246018326969","21.3432969091291","19.7528081253592","11.3217845588496",
"Ghana","GHA","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","14.436898162386","8.76811682744505","11.4828184694115","5.40839812762626","8.25537920119132","6.3240548865864","5.7033570410046","5.55491550126661","4.25686438360556","6.74570096946714","8.03418142720552","6.93331682048835","7.57085790884719","9.96399472957469","11.4052428574443","10.5333234230065","11.8690322546095","6.93506132096508","12.8402288164045","19.0801690682037","17.6246603970742","18.0933131664124","10.4110264004421","18.0330758556892","9.36189661707111","15.2654208957329","21.0926096709543","18.7540350374524","21.1569656321184","22.8717903622713","19.2071444898664","17.7899102332745","6.7436143988955","4.34115707031851","11.0363907275648","4.87094657960661","3.88165352030887","5.2676245766015","15.1948911589852","18.2655540715156","21.2292449685775","18.8921067084811","16.8878972705363","20.9378640340794","18.607815720934","24.6119434436682",
"Gibraltar","GIB","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","11.3388255486247","12.1805027241024","11.0141619253824","14.8885961869484","19.2097035316671","19.5441047652233","19.7561649472176","23.5702298050042","21.8702729563909","20.6654637392087","15.995702255853","17.8580481283151","13.6094830825415","15.4379775213728","16.1091448147547","15.1343997835365","12.4970457655864","19.1854752705905","12.6272509848681","9.36235766364622","1.37003896919176","-3.68353525220392","4.27017771769661","-5.47926967849831","6.58489562703636","3.39274858935031","5.75906282671664","-7.77928923902593","-3.61214172160954","-7.38426206566005","-1.21942555948488","11.4234160213098","8.33727290098133","8.40420688516884","24.0025504157965",
"Gambia, The","GMB","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","3.8053674912483","11.3827989346807","16.3550306071932","24.2900486182433","19.8678408178463","10.0414968670668","12.1371638562584","22.8808002526502","29.3500830241175","42.2974881469949","30.1146744296966","17.4571333779792","21.8536764501536","8.75102140531191","11.7037295050136","-0.158190305370786","-2.33919783216472","9.4531242095315","-3.31157012032597","7.53892457570974","","","","","","9.79336894435918","6.04997312835762","3.58179111334882","11.7469160935554","9.25175095923498","0.321292954544643","5.30785922951505","-0.353201728198994","6.28663420326883","15.7218607064559","5.58775560306936","11.4097574462924","18.8923554148328","19.9129012505399","18.6834255413516","15.67624314391","17.8933454642496","32.4786429966766",
"Guinea-Bissau","GNB","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","-15.0936341525327","-10.500211857042","-3.75403499210853","-13.967934266637","13.8301505136167","12.860127207335","14.6089482322922","6.93809698042116","14.4766433673395","3.91571659061869","7.46895519012032","7.40686730796861","7.45111163881792","9.67265059958838","6.57022347277374","14.442031630993","","","","0.919586956719582","5.7874123498623","6.45102965179382","7.8719248035319","2.69095369138992","4.05529555405896","9.01168879673981","9.56488773805662","4.9931211045409","-2.89311716933611","10.8607499947525","2.17783263379128","1.05438952408572","12.0046171845134","10.0890297109907","7.74704923573687","8.42085622241468","13.4258058045338","11.552705222982","",
"Equatorial Guinea","GNQ","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.360907679807","12.7369743346547","10.1053118779112","5.9272931178849","7.36916703411988","4.66030172606143","7.85274028674757","10.4804335314284","10.81483674538","10.6841049844091","10.5697087614363","9.67297367147797","9.72058514551061","10.2881003885898","7.31152034248683",
"Grenada","GRD","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","19.505520682218","17.4480309212259","16.1156718883994","13.9667724370772","10.5803098258388","9.66042823197528","8.60663166379529","7.54487637228219","8.91456818857564","9.86635680094484","7.66302992858743","8.47874641456548","9.18549402722017","10.1973153386554","12.3483032648994","11.4846993359883","11.0208007159888","10.804232140508","11.1498281409307","9.78074714066667","10.1133794896687","12.0042800609122","11.7896018145724","12.4792454336921","9.97522667367469","13.7200804453513","14.3373541177689","15.6679969441212","13.8020298000869","14.3579804858907","14.4550670076338","11.6046869873081","12.7992100491665","11.6472033690365","11.1288174684394","11.5585359487481","11.5996854141767","11.7709688691316","13.5751699256469","14.8238862092648","14.7842773401633","14.6371612279712","16.6180164057279","18.4315024011077",
"Guam","GUM","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","6.66809624144464","14.1219160215683","15.8344236601499","13.3116257085879","-2.94240769346381","-6.74349747244244","-11.7506743869891","3.97017879135723","5.72045245614069","","","","","","","12.9362866435572","17.3484752384818","10.358022736825","18.4848815970639","24.1855431407586","17.6056650862443","15.2466767863372","12.6907714414364","9.59245344886014","6.71541455340852","6.67718740305465","11.1780975538649","19.2898019244125","17.4754473139932","","","","","","","","","","","","","","","",
"High income","HIC","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","22.6594090448673","23.2682950268905","23.3298464995826","23.9038954933427","24.0326094273124","23.0481570243617","22.850211493308","21.5159934293511","20.7636983901004","22.0926360919611","21.2343430957894","20.7415010466284","21.2093337805265","22.2290512453326","21.8917825642624","21.1589054616155","19.413512455204","19.6084495658827","19.2510492676258","20.0674630726148","21.1708603048475","22.7845410093207","23.5361109553382","23.7061072492517","23.3450428636513","23.6696445213926","22.7846427901293","22.0035212103129","21.7739217068304","22.4877812869688","22.924203011308","23.7267052067428","23.2256189317893","21.6854269920121","19.6468418807552","20.8414346042965","21.7102014978723","22.3310715633875","22.4515453076465","23.0136452906276","23.0391488906683","22.6270830280765","23.3600234045084","23.4926815964678","23.5426913532329","22.6267872775662",
"Hong Kong SAR, China","HKG","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.7030064476601","31.4161171620656","31.9780477071626","31.6255886315864","31.0734051216059","33.1657989726015","32.3057899681093","32.9408935436296","34.9776155329852","34.416746353625","36.0229617840553","31.7309269029772","30.891861603528","29.7011051351653","26.7984136855181","25.5491717088387","25.2142293105852","24.8585729599294","25.4632721575342","26.6524535885811","25.7338912824463","24.0392309353375","25.5242724983879",
"Honduras","HND","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","16.0995650065978","8.95907473309609","11.4428750535191","15.3399195968829","13.9004177937514","13.3912806997273","8.29076396256855","5.66799291742636","2.73105604930919","2.62985199142641","4.38438238592904","6.79652200209299","5.71912058932406","9.25064628665717","12.9593107831781","8.82241133264597","13.7351290171594","13.8198339033632","12.6169999977851","20.055045689977","23.762892640733","21.9230346440327","20.4361587920484","23.5251662064499","23.9126823524933","26.690822017558","20.3095877468841","18.893811976588","18.8087636034924","18.9423857055595","20.3421344869808","24.0552762248608","25.2388196440902","24.1377190162714","21.5981582977765","18.9857301362843","17.6740931908776","18.821779811971","16.1324703653703","12.8252099515953","14.8410916067506","19.8034762162316","20.549541504989","23.2994654735829","19.7311602568384","20.5662165039209","21.8842302116969",
"Heavily indebted poor countries (HIPC)","HPC","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.9126731173222","16.0468604698782","15.052434609542","15.6575625052858","15.6238046495391","16.6023312658377","17.5013741171509","17.6826137679377","18.604581444172","21.3114878965183","21.6399675886306","21.8453348188945","22.9645278529337","22.8285137464254","23.5048321559382","24.9785477395361",
"Croatia","HRV","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.1799622042106","17.3113310018788","16.1965811381545","17.4088818930138","15.7479341173622","18.4697183906596","18.9589672258477","18.1165432689811","18.7538685586277","20.5798858819043","19.4411137042834","21.1035309639571","20.9826769050379","19.7656568428383","18.3265559059867","18.7005079173755","17.9354254487895","16.4022004243526","18.0355752739734","18.4007329498131","22.5866241492643","21.9500847216063","24.1256145882957","24.1188040440817","24.3920884072917","21.8942614923587",
"Haiti","HTI","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.82784212751481","9.73208708758042","2.96781005447229","11.4075789124302","11.0654836683417","-4.55659796217943","-0.968528614787697","26.4340586864379","26.9160001114756","23.1830286264489","25.7888070066829","26.5727719048719","6.9025201832918","6.21283281628075","6.83173370571457","11.5432138317088","9.83693843979277","11.8447064037102","11.8473519731472","11.1266531074969","11.0991623735703","11.5534442547068","24.1299661376264","18.4842234107784","14.2317325656393","13.7404984685037","11.5625333838887","12.2635448145781","12.8816220373771","15.8168883060622","14.633281402873","18.6474707484936","",
"Hungary","HUN","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.8782870750749","15.6968378591911","19.3348440215345","20.7515942299167","21.5032979008876","21.3454109449829","18.7096480198693","19.2514346029452","19.7735955584845","18.5437114414915","15.7825818079109","16.693223328088","16.5701094274333","18.0755999290757","16.7598027108359","17.6927091029571","19.7722535542115","20.7426610450629","20.9273719079201","21.057851068747","24.4746393292002","24.5323303699951","25.3245073144555","25.7326032359109","24.7085287153653","26.7363064667465","27.6333504797701","25.8037169100926",
"IBRD only","IBD","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","26.6457253447485","26.5076767341939","27.6604561414769","28.6354399322637","27.5849132447115","29.2246606352007","30.3567670657324","29.8287666721342","28.6502592651168","29.4089691510219","30.5099926982846","31.6201900457073","31.7576797784955","29.8748382250735","29.4443850396972","29.4247130349226","28.3471051351365","27.7605663316975","28.8005997195849","28.8071192255662","29.6610416483959","31.2712412765638","33.4857391627356","34.2429652654619","36.0222601958415","36.8977630498664","37.4903500988443","35.0934593335898","36.4922797501527","35.8524821739777","35.0473365654565","33.9502063211336","33.7573919918012","32.7721746533848","31.9685483666142","32.5113110790155","32.5624220723049","31.9151528951695","32.224258983111",
"IDA & IBRD total","IBT","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","27.4480907403649","27.1443244347826","27.8323529429351","28.5091179628215","27.699875164766","29.2148512786779","30.1492080132283","30.0106474292742","28.7616609324348","29.4459841820316","30.3202516962965","31.2906682910129","31.4184602032909","29.6216469352782","29.1344873110052","29.1832672504457","28.0632363587879","27.7417559745504","28.8560003575578","28.5719921199996","29.3134195482659","30.8288674163073","33.0153833515009","33.7038961473797","35.6786763564664","36.0597867207113","36.6983981507374","34.2430552648878","35.5578159065606","34.9849239160943","34.3663580347755","33.0969336259282","33.0199401977354","31.9954414577218","31.2204406399098","31.791553390087","31.8517071068648","31.3655202843288","31.7860973273316",
"IDA total","IDA","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","41.8814534921229","40.2681086695112","37.3110859952886","30.5534078686988","26.5613656051989","29.5105506030376","29.0603517634229","26.991849671164","32.9257942362896","30.5036091241795","30.014226788647","27.4441723469058","26.2080164197156","25.8120794942655","25.2458857461192","23.7325950132294","24.971903749786","23.1038785039546","27.4116476949228","29.8220673320537","24.5369890102843","23.3707141863547","23.2782859885664","24.9876056130504","24.8354592653535","30.0292216213003","22.2863401152282","23.7429274543138","21.0047972322839","21.9438879785593","22.7286493249911","24.7804224571575","21.0948451221577","22.7367849896847","21.2764023070313","20.9026374808765","21.7123731735466","21.8991573398362","23.5251803408107","24.6773662458544",
"IDA blend","IDB","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","55.9518544048371","54.9973441028117","50.5704057478353","42.1064581669405","34.5566955359599","38.3902381504106","37.3518816437223","34.565411448625","43.0168801823501","40.9415212090737","40.2221220786187","35.8379196313394","34.2100153452987","32.3902542262584","31.6791014770778","28.8148209603828","30.3316764425245","26.1981922021385","33.7310651936489","37.089826091708","27.451005373524","24.6738597817069","24.156645486231","26.0531757158634","29.0081692861496","37.1994110705663","23.6906216847929","25.8339882961738","20.8213063791333","22.1010619501628","22.8009067971763","26.0903159785274","18.651883164737","20.4711634855085","16.9114435950994","16.2273565115416","17.5066687319198","18.0632239460896","19.8499442019677","21.5719419135984",
"Indonesia","IDN","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","20.1975678872442","15.5313205825504","23.9152369156028","23.0560887742145","23.5270722334828","21.0267627035072","24.1022405168896","23.3160088804866","26.18621821247","22.4536417722198","22.0730005134311","23.3004216565436","28.9981474546343","29.8716953233965","28.1384618646814","27.8080799259437","29.0309412324569","22.4224923294215","13.2018044083338","26.2868992080315","27.1997939280408","23.0174077823404","20.6840503559517","20.7642899473513","24.3384866375474","25.7771435921721","25.1791234447947","28.45241261442","29.0563767984661","32.727422986609","33.2200730475265","31.9853697704926","31.1217666400168","30.6689094595284","30.1233564879772","29.9227683258524","30.8783634350333","31.6805227953516","30.9010516533778","29.6097553275638",
"IDA only","IDX","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.6793827591474","21.113014838946","20.5434128959653","21.174920266882","21.2168061336249","21.75404211185","22.6469705401127","23.3109939083249","23.830900089026","25.2280997149992","26.0761828062811","26.0436534459956","26.335196423765","26.1155359097106","27.7372481269264","28.8472880056669",
"Isle of Man","IMN","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","13.0980930038857","15.9655980746865","15.4049753403989","15.0582567210123","15.7689874835438","14.5257561405865","15.8078802610641","15.8059883884973","15.3547486887683","15.7955632827804","16.7983096122797","15.7885060304755","16.982525103642","18.156811246252","20.1444385255364","21.2135632352854","21.7599660966497","23.2467998265247","24.0830767113128","25.951000892873","26.9673908161413","27.0479336644212","27.5504324876357","25.8895037153077","25.6375365050134","26.1190273150086","26.2598790270655","28.1114855753156","30.4709665405209","33.3325712414352","34.4180229036305","36.3605321108703","37.0113915056158","36.2540811295104","35.6174386433649","36.3058753820012","35.1317965399037","35.2612917940085","34.3046563330021","33.4660242231467","32.4539249030912","30.8305755075872","31.7067543028189","31.3174684750329","29.8849259068387","30.7328820714016",
"Not classified","INX","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.0472206086677","27.3922868735732","23.9503170082618","18.8446022294106","15.4435325932565","16.9183257648753","15.3234681780405","15.7895634286016","20.6591711372561","23.8501391384973","30.1932387603961","33.5591055389738","34.4039446635898","33.932386478916","35.3903027061272","37.382714921803",
"Iran, Islamic Rep.","IRN","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","39.9826549515227","36.2873570598175","24.9572241371609","28.7078637840757","22.2232641310272","","","","","","","","","18.4939663702145","23.2389380408155","","","35.7232321262484","35.4871054728957","35.2025898509062","40.1746338507583","36.1351491769371","29.4067192131135","36.7823173216917","37.9382504581644","","","","","","","","","","","","","","","","","","","","",
