Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,Unnamed: 67,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ETH,32.5582758195662,32.5582758195662,32.5582758195662,32.5582758195662,32.5582758195662,32.5582758195662,32.5582758195662,32.5582758195662,32.5582758195662,32.5582758195662,32.5582758195662,32.5582758195662,32.5582758195662,32.5582758195662,32.5582758195662,32.5582758195662,32.5582758195662,32.5582758195662,32.5582758195662,32.5582758195662,32.5582758195662,32.5582758195662,32.5582758195662,32.5582758195662,32.5582758195662,32.5582758195662,32.5582758195662,32.5582758195662,32.5582758195662,32.5582758195662,32.5582758195662,32.5582758195662,32.5582758195662,32.5582758195662,32.5582758195662,32.5582758195662,32.5582758195662,32.5582758195662,32.5582758195662,32.5582758195662,32.5582758195662,32.5582758195662,32.5582758195662,32.5582758195662,32.5582758195662,32.5582758195662,32.5582758195662,32.5582758195662,32.5582758195662,32.5582758195662,32.5582758195662,32.5582758195662,30.9122556145166,28.3347636866054,31.4503317800952,29.5221594116912,30.9532039777592,30.5900125405507,33.1630792911709,29.030450359219,30.907280830074058,30.907280830074058,30.907280830074058,25.0785653460311,30.907280830074058,30.907280830074058,30.907280830074058,30.907280830074058,30.907280830074058,30.907280830074058,30.907280830074058,30.907280830074058,30.907280830074058,30.907280830074058,30.907280830074058,30.907280830074058,30.907280830074058,30.907280830074058,30.907280830074058,30.907280830074058,30.907280830074058,30.907280830074058,30.907280830074058,30.907280830074058,30.907280830074058,30.907280830074058,30.907280830074058,30.907280830074058,30.907280830074058,30.907280830074058,30.907280830074058,30.907280830074058
EUU,23.34933125301,23.34933125301,23.34933125301,23.34933125301,23.34933125301,23.34933125301,23.34933125301,23.34933125301,23.34933125301,23.34933125301,23.34933125301,23.34933125301,23.34933125301,23.34933125301,23.34933125301,23.34933125301,23.3497992965271,23.0398937992115,23.4485612963002,23.2603447777518,22.2563391318649,20.4936380762496,20.1193552195653,20.430502453076,21.117244568087,21.2568100347141,22.2142832874107,21.9470680454986,22.9277072258887,23.2959317698607,23.3510403211515,22.5182643554151,21.6954074914803,21.1713029393279,21.534364721984,22.5871716114884,22.3036689170002,22.8506870890109,23.1266594116963,22.9645909180666,22.900971812276,22.8500784102128,22.6232715596289,22.21427086645,22.9844452164029,23.0708812490686,23.9403860358779,24.6438500563623,23.5580343057723,21.3182859214729,21.9418667360031,22.6856314502804,22.3200973417002,22.603169636845,23.219157963932,23.887677029746,24.2569118811005,24.7827877752554,25.2332110239172,25.5199908753877,23.64505017141675,23.64505017141675,23.64505017141675,24.6982656676054,23.64505017141675,23.64505017141675,23.64505017141675,23.64505017141675,23.64505017141675,23.64505017141675,23.64505017141675,23.64505017141675,23.64505017141675,23.64505017141675,23.64505017141675,23.64505017141675,23.64505017141675,23.64505017141675,23.64505017141675,23.64505017141675,23.64505017141675,23.64505017141675,23.64505017141675,23.64505017141675,23.64505017141675,23.64505017141675,23.64505017141675,23.64505017141675,23.64505017141675,23.64505017141675,23.64505017141675,23.64505017141675
FCS,25.9572526797398,25.9572526797398,25.9572526797398,25.9572526797398,25.9572526797398,25.9572526797398,25.9572526797398,25.9572526797398,25.9572526797398,25.9572526797398,25.9572526797398,25.9572526797398,25.9572526797398,25.9572526797398,25.9572526797398,25.9572526797398,25.9572526797398,25.9572526797398,25.9572526797398,25.9572526797398,25.9572526797398,25.9572526797398,25.9572526797398,25.9572526797398,25.9572526797398,25.9572526797398,25.9572526797398,25.9572526797398,25.9572526797398,25.9572526797398,25.9572526797398,25.9572526797398,25.9572526797398,25.9572526797398,25.9572526797398,25.9572526797398,25.9572526797398,25.9572526797398,25.9572526797398,25.9572526797398,25.9572526797398,25.9572526797398,25.9572526797398,25.5141390585314,29.2314836218287,33.0978611177001,38.6985692193284,29.9868493977938,33.2149112584215,21.883674304179,25.910259308161,26.7447989887567,27.6853167979769,21.2240714481845,19.5646356013808,18.1082580442594,16.9738282802144,19.3473769553862,20.6754178317423,21.7353315935132,21.79692948495754,21.79692948495754,21.79692948495754,26.689816409037,21.79692948495754,21.79692948495754,21.79692948495754,21.79692948495754,21.79692948495754,21.79692948495754,21.79692948495754,21.79692948495754,21.79692948495754,21.79692948495754,21.79692948495754,21.79692948495754,21.79692948495754,21.79692948495754,21.79692948495754,21.79692948495754,21.79692948495754,21.79692948495754,21.79692948495754,21.79692948495754,21.79692948495754,21.79692948495754,21.79692948495754,21.79692948495754,21.79692948495754,21.79692948495754,21.79692948495754,21.79692948495754
FIN,30.6418193778755,30.6418193778755,30.6418193778755,30.6418193778755,30.6418193778755,30.6418193778755,30.6418193778755,30.6418193778755,30.6418193778755,30.6418193778755,30.6418193778755,30.6418193778755,30.6418193778755,30.6418193778755,30.6418193778755,30.6418193778755,29.0049786793384,27.7661546516727,28.1615713749158,29.7510963291534,30.503528408538,29.3655975032701,28.0410491617374,27.6894324337468,28.3325620352856,27.4184140121214,27.1469189233593,26.6778676235164,28.9685077776334,28.3913567331134,26.6808024747163,19.395118909288,16.974307262609,17.6723120442737,20.6448380075066,23.778610161511,23.2907513895312,26.4258935852388,27.6654327004987,29.1698040951502,31.2658461816291,31.9629666473217,30.9010491458002,28.0161264030583,29.5949196998151,28.6032818929075,28.7601170794845,30.0135952434434,28.2695568689917,23.8602356571137,23.8854134041917,22.8990580340577,21.4801313625242,20.3682657353573,20.6907231395588,20.8913292679789,21.2832874090174,23.2027699788895,23.4224178931891,23.7709447588717,22.18943409836363,22.18943409836363,22.18943409836363,22.699035935825,22.18943409836363,22.18943409836363,22.18943409836363,22.18943409836363,22.18943409836363,22.18943409836363,22.18943409836363,22.18943409836363,22.18943409836363,22.18943409836363,22.18943409836363,22.18943409836363,22.18943409836363,22.18943409836363,22.18943409836363,22.18943409836363,22.18943409836363,22.18943409836363,22.18943409836363,22.18943409836363,22.18943409836363,22.18943409836363,22.18943409836363,22.18943409836363,22.18943409836363,22.18943409836363,22.18943409836363,22.18943409836363
FJI,27.653753415294,27.653753415294,27.653753415294,27.653753415294,27.653753415294,27.653753415294,27.653753415294,27.653753415294,27.653753415294,27.653753415294,27.653753415294,27.653753415294,27.653753415294,27.653753415294,27.653753415294,27.653753415294,27.653753415294,27.653753415294,27.653753415294,27.653753415294,27.653753415294,22.4981060606061,19.2222022633375,14.6068451578668,17.9806555320317,19.2172515952598,24.10725867141,16.5628514878515,16.8215671453767,8.86713002891786,5.98989898989899,7.47306562193927,10.5592219520667,14.3587710604559,15.7756911451124,17.9219748096286,24.5848955543653,23.6777571580064,26.9690972750799,32.1543745575627,32.7599984336409,31.7164952240571,36.6594268415169,37.0021581324119,38.8011415751303,13.2766176084238,6.17557212740395,12.4750877452415,8.42744403891036,13.4271717362054,14.3366537198895,15.797166858115,15.8292265915704,17.9587384448249,22.3812983231459,22.8828025264997,20.0384751075742,18.2612300746704,18.3854790061351,15.743074831191,18.16141454836161,18.16141454836161,18.16141454836161,14.5283116807158,18.16141454836161,18.16141454836161,18.16141454836161,18.16141454836161,18.16141454836161,18.16141454836161,18.16141454836161,18.16141454836161,18.16141454836161,18.16141454836161,18.16141454836161,18.16141454836161,18.16141454836161,18.16141454836161,18.16141454836161,18.16141454836161,18.16141454836161,18.16141454836161,18.16141454836161,18.16141454836161,18.16141454836161,18.16141454836161,18.16141454836161,18.16141454836161,18.16141454836161,18.16141454836161,18.16141454836161,18.16141454836161
FRA,25.3972361956146,25.3972361956146,25.3972361956146,25.3972361956146,25.3972361956146,25.3972361956146,25.3972361956146,25.3972361956146,25.3972361956146,25.3972361956146,25.3972361956146,25.3972361956146,25.3972361956146,25.3972361956146,25.3972361956146,25.3972361956146,25.160132414894,24.9533226211096,25.0327119280514,25.0398762176243,24.3533213996433,21.9950190165934,20.7957828992039,20.3883716955639,20.1755051185919,20.1936592561837,21.4700632218059,21.3797408142477,22.6868909897163,23.2157722397452,23.3272993363522,22.9607705892912,22.3786751149872,21.2372059859379,21.3533117895095,21.8752199817545,21.7625763480066,22.7988060048228,23.8563316570802,24.4938780481338,23.8386009528445,23.9404762643034,22.7523875694286,22.2383462168424,22.5524343676712,22.4640693861935,23.3077574035684,23.7487174153115,23.4409629272694,20.9719335759451,21.0861195111512,22.1153433560682,21.455713942165,21.3897745965718,21.4889405362569,22.2548692625756,22.0060756495684,22.7529445662941,23.1569198436634,23.7696009751507,22.14763022394653,22.14763022394653,22.14763022394653,23.7523712293476,22.14763022394653,22.14763022394653,22.14763022394653,22.14763022394653,22.14763022394653,22.14763022394653,22.14763022394653,22.14763022394653,22.14763022394653,22.14763022394653,22.14763022394653,22.14763022394653,22.14763022394653,22.14763022394653,22.14763022394653,22.14763022394653,22.14763022394653,22.14763022394653,22.14763022394653,22.14763022394653,22.14763022394653,22.14763022394653,22.14763022394653,22.14763022394653,22.14763022394653,22.14763022394653,22.14763022394653,22.14763022394653
FRO,41.9315816337282,41.9315816337282,41.9315816337282,41.9315816337282,41.9315816337282,41.9315816337282,41.9315816337282,41.9315816337282,41.9315816337282,41.9315816337282,41.9315816337282,41.9315816337282,41.9315816337282,41.9315816337282,41.9315816337282,41.9315816337282,41.9315816337282,41.9315816337282,41.9315816337282,41.9315816337282,41.9315816337282,41.9315816337282,41.9315816337282,41.9315816337282,41.9315816337282,41.9315816337282,41.9315816337282,41.9315816337282,41.9315816337282,41.9315816337282,41.9315816337282,41.9315816337282,41.9315816337282,41.9315816337282,41.9315816337282,41.9315816337282,41.9315816337282,41.9315816337282,41.9315816337282,38.9537880564383,40.4560057067528,39.2768742569926,33.9419993967615,28.5132134050244,25.4892685991175,16.1137327405404,25.2247058768812,28.4592373172932,21.2435922529927,11.9557307399547,23.3444904114429,28.7766484594386,28.7766484594386,28.7766484594386,28.7766484594386,28.7766484594386,28.7766484594386,28.7766484594386,28.7766484594386,28.7766484594386,28.233432654639028,28.233432654639028,28.233432654639028,28.7766484594386,28.233432654639028,28.233432654639028,28.233432654639028,28.233432654639028,28.233432654639028,28.233432654639028,28.233432654639028,28.233432654639028,28.233432654639028,28.233432654639028,28.233432654639028,28.233432654639028,28.233432654639028,28.233432654639028,28.233432654639028,28.233432654639028,28.233432654639028,28.233432654639028,28.233432654639028,28.233432654639028,28.233432654639028,28.233432654639028,28.233432654639028,28.233432654639028,28.233432654639028,28.233432654639028,28.233432654639028,28.233432654639028
GAB,38.584940652819,38.584940652819,38.584940652819,38.584940652819,38.584940652819,38.584940652819,38.584940652819,38.584940652819,38.584940652819,38.584940652819,38.584940652819,38.584940652819,38.584940652819,38.584940652819,38.584940652819,38.584940652819,38.584940652819,38.584940652819,38.584940652819,38.180266832144,47.8312320283123,48.8423058599333,46.6515266212465,41.6312001857154,43.6814034185837,37.1269576807731,15.292271146178,12.675656538236,21.4105595851206,22.292774241857,24.2521288411699,28.7804495404477,19.3258235445125,17.4645026536799,29.1404323169062,32.6824883888171,35.5597313375446,41.4472853977035,25.2456243100189,32.311477101111,41.657100929243,33.8401386397581,34.7473824557792,32.7284319905689,32.1216056843957,44.6280548237128,42.34479506575185,40.0615353077909,44.3913999839319,34.477580643749,41.1585722696887,43.7611797524965,43.8902969777129,40.3059123468899,42.3866173709559,38.3779967327572,38.3779967327572,38.3779967327572,38.3779967327572,38.3779967327572,40.33925623815299,40.33925623815299,40.33925623815299,38.3779967327572,40.33925623815299,40.33925623815299,40.33925623815299,40.33925623815299,40.33925623815299,40.33925623815299,40.33925623815299,40.33925623815299,40.33925623815299,40.33925623815299,40.33925623815299,40.33925623815299,40.33925623815299,40.33925623815299,40.33925623815299,40.33925623815299,40.33925623815299,40.33925623815299,40.33925623815299,40.33925623815299,40.33925623815299,40.33925623815299,40.33925623815299,40.33925623815299,40.33925623815299,40.33925623815299,40.33925623815299,40.33925623815299
GBR,24.4465133790013,24.4465133790013,24.4465133790013,24.4465133790013,24.4465133790013,24.4465133790013,24.4465133790013,24.4465133790013,24.4465133790013,24.4465133790013,24.4465133790013,23.4410990871767,22.0935481623237,22.9071907140499,20.042045172605,19.2888217479379,20.6002583693417,21.7507857031768,22.106669001598,21.2247088784924,19.621141160775,18.3769924040691,18.2148801592057,18.8589767579876,19.1569278392629,18.6732254287373,17.4726387590698,17.7128734144846,17.8903502193079,17.6054601532185,16.3273935951205,15.6392648383503,14.6251014046009,14.4718259590322,16.6273494559351,15.4794907798517,15.6862400807065,16.1853184941859,17.4170934738288,15.8871068801619,16.466593103739,16.3157497578682,16.2293616930487,16.046789271849,15.329066628144,15.8436865900914,15.1028836173782,14.7482239932891,13.5050653120733,11.8298493987552,13.3464784906425,14.0698821551662,12.5896840727743,11.7007671280496,12.46133187123,12.6978070913288,12.4502476077393,14.7423333975418,14.0301420407384,15.4352635697372,13.352393742494808,13.352393742494808,13.352393742494808,15.7577365464012,13.352393742494808,13.352393742494808,13.352393742494808,13.352393742494808,13.352393742494808,13.352393742494808,13.352393742494808,13.352393742494808,13.352393742494808,13.352393742494808,13.352393742494808,13.352393742494808,13.352393742494808,13.352393742494808,13.352393742494808,13.352393742494808,13.352393742494808,13.352393742494808,13.352393742494808,13.352393742494808,13.352393742494808,13.352393742494808,13.352393742494808,13.352393742494808,13.352393742494808,13.352393742494808,13.352393742494808,13.352393742494808
GEO,-2.97365584315792,-2.97365584315792,-2.97365584315792,-2.97365584315792,-2.97365584315792,-2.97365584315792,-2.97365584315792,-2.97365584315792,-2.97365584315792,-2.97365584315792,-2.97365584315792,-2.97365584315792,-2.97365584315792,-2.97365584315792,-2.97365584315792,-2.97365584315792,-2.97365584315792,-2.97365584315792,-2.97365584315792,-2.97365584315792,-2.97365584315792,-2.97365584315792,-2.97365584315792,-2.97365584315792,-2.97365584315792,-2.97365584315792,-2.97365584315792,-2.97365584315792,-2.97365584315792,-2.97365584315792,-2.97365584315792,-2.97365584315792,-2.97365584315792,-2.97365584315792,-2.97365584315792,-2.97365584315792,-2.97365584315792,-2.97365584315792,15.8317346992958,20.4480412028625,10.3417460062997,18.6033994245627,19.0747067792527,16.3535171319032,20.9574479287273,19.0573082825596,11.5886897735588,11.0122177480063,2.93409664882748,0.657004637338413,10.7314989482902,10.008047071219,14.4572281154972,15.4319865294027,15.2817198771316,14.4721883724893,17.6974985450667,19.2461484612942,21.3445200498679,19.7558790052813,15.842671497554011,15.842671497554011,15.842671497554011,8.61276759080739,15.842671497554011,15.842671497554011,15.842671497554011,15.842671497554011,15.842671497554011,15.842671497554011,15.842671497554011,15.842671497554011,15.842671497554011,15.842671497554011,15.842671497554011,15.842671497554011,15.842671497554011,15.842671497554011,15.842671497554011,15.842671497554011,15.842671497554011,15.842671497554011,15.842671497554011,15.842671497554011,15.842671497554011,15.842671497554011,15.842671497554011,15.842671497554011,15.842671497554011,15.842671497554011,15.842671497554011,15.842671497554011
GHA,14.436898162386,14.436898162386,14.436898162386,14.436898162386,14.436898162386,14.436898162386,14.436898162386,14.436898162386,14.436898162386,14.436898162386,14.436898162386,14.436898162386,14.436898162386,14.436898162386,14.436898162386,14.436898162386,8.76811682744505,11.4828184694115,5.40839812762626,8.25537920119132,6.3240548865864,5.7033570410046,5.55491550126661,4.25686438360556,6.74570096946714,8.03418142720552,6.92847794969103,7.57085790884719,9.96399473834606,11.4052428487932,10.5333234130485,11.8626551636207,6.93257252658999,12.8363780836293,19.0772901232585,17.6255967507447,18.0953169782228,10.4108786862691,18.0316289568328,9.36319143964952,15.2658664211039,21.092725648396,18.7543241582121,21.1562943645836,22.8716885901749,19.2073194798151,17.4115339491164,6.74378377802029,4.34097386962774,11.0362014628358,4.87086251053376,3.8817620783489,5.26751812090063,15.194813255799,18.265522429077,21.2293039459404,18.8921177638878,16.887928019125,20.9378849602548,18.6077838961602,14.403549698002745,14.403549698002745,14.403549698002745,21.6541858647305,14.403549698002745,14.403549698002745,14.403549698002745,14.403549698002745,14.403549698002745,14.403549698002745,14.403549698002745,14.403549698002745,14.403549698002745,14.403549698002745,14.403549698002745,14.403549698002745,14.403549698002745,14.403549698002745,14.403549698002745,14.403549698002745,14.403549698002745,14.403549698002745,14.403549698002745,14.403549698002745,14.403549698002745,14.403549698002745,14.403549698002745,14.403549698002745,14.403549698002745,14.403549698002745,14.403549698002745,14.403549698002745
GIN,11.3388255486247,11.3388255486247,11.3388255486247,11.3388255486247,11.3388255486247,11.3388255486247,11.3388255486247,11.3388255486247,11.3388255486247,11.3388255486247,11.3388255486247,11.3388255486247,11.3388255486247,11.3388255486247,11.3388255486247,11.3388255486247,11.3388255486247,11.3388255486247,11.3388255486247,11.3388255486247,11.3388255486247,11.3388255486247,11.3388255486247,11.3388255486247,11.3388255486247,11.3388255486247,11.3388255486247,12.1805027241024,11.0141621806206,14.8885963774411,19.2097033986557,19.544104700725,19.7561650960442,23.5702300136125,21.870273061363,20.6654637392087,15.9957022118809,17.8580481283151,13.6094829461805,15.4379775757737,16.1091448387172,15.1343998377768,12.4970457261753,19.1854751718638,12.6272509740318,9.36235766050711,1.37003896919176,-3.68353525426735,4.27017771793688,-5.47926967457719,6.5848956279415,3.39274857648664,5.75906283325333,-7.77928924365644,-3.61214172226798,-7.38426206827512,-1.21942556162614,11.4234160207273,8.34352391834394,7.69905266994987,2.32075810508769,2.32075810508769,2.32075810508769,-0.56266086091574,2.32075810508769,2.32075810508769,2.32075810508769,2.32075810508769,2.32075810508769,2.32075810508769,2.32075810508769,2.32075810508769,2.32075810508769,2.32075810508769,2.32075810508769,2.32075810508769,2.32075810508769,2.32075810508769,2.32075810508769,2.32075810508769,2.32075810508769,2.32075810508769,2.32075810508769,2.32075810508769,2.32075810508769,2.32075810508769,2.32075810508769,2.32075810508769,2.32075810508769,2.32075810508769,2.32075810508769,2.32075810508769
GMB,3.80552455357144,3.80552455357144,3.80552455357144,3.80552455357144,3.80552455357144,3.80552455357144,3.80552455357144,3.80552455357144,3.80552455357144,3.80552455357144,3.80552455357144,3.80552455357144,3.80552455357144,3.80552455357144,3.80552455357144,3.80552455357144,3.80552455357144,3.80552455357144,3.80552455357144,11.3828983203909,16.3549087382282,24.289697623942,19.867910617186,10.0414044670802,12.1370830711139,22.88075544684,29.3500544492844,42.2974884674526,30.1147432851673,17.4571035919011,21.8536573611519,8.75105497410337,11.7037431271666,-0.158177563826045,-2.33921459487779,9.45309993306931,-3.31157949258591,7.53890999021458,7.91465366254429,8.290397334874,8.66614100720371,9.04188467953342,9.41762835186313,9.79337202419284,6.04996932003955,3.58179927315021,11.7469234967073,9.25175963356844,0.321282014437296,5.30784869443737,-0.353210051974338,6.28663673474188,15.7218659139658,5.58775466471787,11.4097482325201,18.8923575619989,19.91290713125,18.6834284757047,15.6762380180648,15.3619507188409,12.717967739983063,12.717967739983063,12.717967739983063,30.4261339877849,12.717967739983063,12.717967739983063,12.717967739983063,12.717967739983063,12.717967739983063,12.717967739983063,12.717967739983063,12.717967739983063,12.717967739983063,12.717967739983063,12.717967739983063,12.717967739983063,12.717967739983063,12.717967739983063,12.717967739983063,12.717967739983063,12.717967739983063,12.717967739983063,12.717967739983063,12.717967739983063,12.717967739983063,12.717967739983063,12.717967739983063,12.717967739983063,12.717967739983063,12.717967739983063,12.717967739983063,12.717967739983063
GNB,-15.0936341525327,-15.0936341525327,-15.0936341525327,-15.0936341525327,-15.0936341525327,-15.0936341525327,-15.0936341525327,-15.0936341525327,-15.0936341525327,-15.0936341525327,-15.0936341525327,-15.0936341525327,-15.0936341525327,-15.0936341525327,-15.0936341525327,-15.0936341525327,-15.0936341525327,-15.0936341525327,-15.0936341525327,-15.0936341525327,-15.0936341525327,-15.0936341525327,-15.0936341525327,-10.500211857042,-3.75403499210853,-13.967934266637,13.8301505136167,12.860127207335,14.6089482319474,6.9380969802628,14.476643367149,3.91571659061869,7.46895519012032,7.40686730796861,7.45111163881792,9.67265059958838,6.57022347277374,14.4420309307664,11.061419922306033,7.680808913845666,4.300197905385298,0.919586896924932,5.78741264779518,6.45103002090917,7.87192557724664,2.69095307341285,4.0552960191707,9.01168921195029,9.56488878662989,4.99312169010911,-2.89311770897948,10.8607503010819,2.17783302220766,1.05438968399448,12.0046176820148,10.0890296964596,7.74704929159815,8.42085660798223,13.4258054276468,11.5527053112033,7.4439919315209435,7.4439919315209435,7.4439919315209435,13.5655592525179,7.4439919315209435,7.4439919315209435,7.4439919315209435,7.4439919315209435,7.4439919315209435,7.4439919315209435,7.4439919315209435,7.4439919315209435,7.4439919315209435,7.4439919315209435,7.4439919315209435,7.4439919315209435,7.4439919315209435,7.4439919315209435,7.4439919315209435,7.4439919315209435,7.4439919315209435,7.4439919315209435,7.4439919315209435,7.4439919315209435,7.4439919315209435,7.4439919315209435,7.4439919315209435,7.4439919315209435,7.4439919315209435,7.4439919315209435,7.4439919315209435,7.4439919315209435
GRC,15.3595958888918,15.3595958888918,15.3595958888918,15.3595958888918,15.3595958888918,15.3595958888918,15.3595958888918,15.3595958888918,15.3595958888918,15.3595958888918,15.3595958888918,15.3595958888918,15.3595958888918,15.3595958888918,15.3595958888918,15.3595958888918,15.3595958888918,15.3595958888918,15.3595958888918,15.3595958888918,15.3595958888918,15.3595958888918,15.3595958888918,15.3595958888918,15.3595958888918,15.3595958888918,15.3595958888918,15.3595958888918,15.3595958888918,15.3595958888918,15.3595958888918,15.3595958888918,15.3595958888918,15.3595958888918,15.3595958888918,15.3595958888918,15.3595958888918,15.3595958888918,15.3595958888918,15.3595958888918,15.3595958888918,15.3595958888918,15.3595958888918,15.3595958888918,15.3595958888918,15.3595958888918,15.3595958888918,12.7361286145582,10.1005153009113,5.92891728120773,7.36995061227917,4.66127519649236,7.85271135478405,10.4801486752459,10.8150648017028,10.6842208231456,10.5699367073472,9.67380753948961,9.720664629465,10.1909103311074,9.20186906710591,9.20186906710591,9.20186906710591,11.1957185410829,9.20186906710591,9.20186906710591,9.20186906710591,9.20186906710591,9.20186906710591,9.20186906710591,9.20186906710591,9.20186906710591,9.20186906710591,9.20186906710591,9.20186906710591,9.20186906710591,9.20186906710591,9.20186906710591,9.20186906710591,9.20186906710591,9.20186906710591,9.20186906710591,9.20186906710591,9.20186906710591,9.20186906710591,9.20186906710591,9.20186906710591,9.20186906710591,9.20186906710591,9.20186906710591,9.20186906710591,9.20186906710591
GTM,19.50552068047,19.50552068047,19.50552068047,19.50552068047,19.50552068047,19.50552068047,19.50552068047,19.50552068047,19.50552068047,19.50552068047,19.50552068047,19.50552068047,19.50552068047,19.50552068047,19.50552068047,19.50552068047,19.50552068047,19.50552068047,17.4480309193216,16.1156718865653,13.9667724356836,10.5803098247827,9.66042823125599,8.60663166345716,7.54487637215592,8.91456818857564,9.86635680094484,7.66302992858743,8.47874641456548,9.18549402722017,10.197287776945,12.3482922844666,11.4847210362924,11.0207795153132,10.8042326411608,11.1498281409307,9.78074714066667,10.1133794896687,12.0042800609122,11.7896018145724,12.4792218378793,9.97522150502702,13.7200804453513,14.3373541177689,15.6679900021566,13.8021070550174,14.3580386825896,14.4550748598372,11.604736280707,12.7991421013366,11.6471587565509,11.1288433709585,11.5585438718541,11.5997042768505,11.7710159309194,13.5751922075465,14.823944695705,14.7843425348918,14.6662888809715,16.6716905671783,13.222672509342653,13.222672509342653,13.222672509342653,19.0263228686989,13.222672509342653,13.222672509342653,13.222672509342653,13.222672509342653,13.222672509342653,13.222672509342653,13.222672509342653,13.222672509342653,13.222672509342653,13.222672509342653,13.222672509342653,13.222672509342653,13.222672509342653,13.222672509342653,13.222672509342653,13.222672509342653,13.222672509342653,13.222672509342653,13.222672509342653,13.222672509342653,13.222672509342653,13.222672509342653,13.222672509342653,13.222672509342653,13.222672509342653,13.222672509342653,13.222672509342653,13.222672509342653
GUY,6.66809624144464,6.66809624144464,6.66809624144464,6.66809624144464,6.66809624144464,6.66809624144464,6.66809624144464,6.66809624144464,6.66809624144464,6.66809624144464,6.66809624144464,6.66809624144464,6.66809624144464,6.66809624144464,6.66809624144464,6.66809624144464,6.66809624144464,6.66809624144464,14.1219160215683,15.8344236601499,13.3116257085879,-2.94240769346381,-6.74349747190507,-11.750674386921,3.97017879135723,5.72045245614069,6.7512859114859065,7.782119366831122,8.812952822176337,9.843786277521552,10.874619732866769,11.905453188211984,12.9362866435572,17.3484752384818,10.358022736825,18.4848815970639,24.1855431407586,17.6056650862443,15.2466767863372,12.6907714414364,9.59245344886014,6.71541565282747,6.67718740305465,11.1780985534207,19.2898019244125,17.4754473139932,17.4754473139932,17.4754473139932,17.4754473139932,17.4754473139932,17.4754473139932,17.4754473139932,17.4754473139932,17.4754473139932,17.4754473139932,17.4754473139932,17.4754473139932,17.4754473139932,17.4754473139932,17.4754473139932,17.475447313993197,17.475447313993197,17.475447313993197,17.4754473139932,17.475447313993197,17.475447313993197,17.475447313993197,17.475447313993197,17.475447313993197,17.475447313993197,17.475447313993197,17.475447313993197,17.475447313993197,17.475447313993197,17.475447313993197,17.475447313993197,17.475447313993197,17.475447313993197,17.475447313993197,17.475447313993197,17.475447313993197,17.475447313993197,17.475447313993197,17.475447313993197,17.475447313993197,17.475447313993197,17.475447313993197,17.475447313993197,17.475447313993197,17.475447313993197,17.475447313993197,17.475447313993197
HIC,22.7370832769242,22.7370832769242,22.7370832769242,22.7370832769242,22.7370832769242,22.7370832769242,22.7370832769242,22.7370832769242,22.7370832769242,22.7370832769242,22.7370832769242,22.7370832769242,22.7370832769242,22.7370832769242,22.7370832769242,22.7370832769242,23.4057793556226,23.4711064706792,24.0636130863371,24.1723868571492,23.1795030830103,22.9655721705072,21.6520847865638,20.9468771859183,22.26878442044,21.4209822962759,21.0224808003082,21.4849384322923,22.4238902680095,22.0189686228579,21.2999810386993,19.6113555955174,19.7926847775007,19.44546661936,20.228501480862,21.2881337021762,22.8616927195471,23.5895459288994,23.7372204101599,23.373638215463,23.7088154671025,22.8095863804507,22.0631747832939,21.8375646542292,22.5354743872893,22.9696354024431,23.7685563584166,23.301071739757,21.7596057024329,19.7582749384571,21.0068075798526,21.8042350007251,22.4004405961415,22.5473291729559,23.1425486101419,23.2222684922606,22.7974690492757,23.5033100661521,23.6501992434502,23.7545900493981,22.78291978603537,22.78291978603537,22.78291978603537,23.7973817340299,22.78291978603537,22.78291978603537,22.78291978603537,22.78291978603537,22.78291978603537,22.78291978603537,22.78291978603537,22.78291978603537,22.78291978603537,22.78291978603537,22.78291978603537,22.78291978603537,22.78291978603537,22.78291978603537,22.78291978603537,22.78291978603537,22.78291978603537,22.78291978603537,22.78291978603537,22.78291978603537,22.78291978603537,22.78291978603537,22.78291978603537,22.78291978603537,22.78291978603537,22.78291978603537,22.78291978603537,22.78291978603537
