Country Code,Non-communicable diseases,"Communicable, maternal, neonatal, and nutritional diseases",Injuries,Musculoskeletal disorders,Diabetes and kidney diseases,Cardiovascular diseases,Other non-communicable diseases,Mental disorders,Neurological disorders,Unintentional injuries,Digestive diseases,Neoplasms,Chronic respiratory diseases,Transport injuries,Neonatal disorders,Cirrhosis and other chronic liver diseases,Maternal disorders,Nutritional deficiencies,Self-harm and interpersonal violence,Neglected tropical diseases and malaria,Other musculoskeletal disorders,Diabetes mellitus,Ischemic heart disease,Falls,Urinary diseases and male infertility,Skin and subcutaneous diseases,Osteoarthritis,Alzheimer's disease and other dementias,Oral disorders,Depressive disorders,Sense organ diseases,Road injuries,Other neurological disorders,Maternal sepsis and other maternal infections,Other chronic respiratory diseases,Other digestive diseases,Anxiety disorders,Stroke,Gynecological diseases,Asthma,Chronic obstructive pulmonary disease,Rheumatoid arthritis,"Endocrine, metabolic, blood, and immune disorders",Cirrhosis and other chronic liver diseases,Lower respiratory infections,Other unintentional injuries,Exposure to mechanical forces,Atrial fibrillation and flutter,Neonatal preterm birth,Other cardiovascular and circulatory diseases,Inflammatory bowel disease,Non-melanoma skin cancer,Gallbladder and biliary diseases,Chronic kidney disease,Attention-deficit/hyperactivity disorder,HIV/AIDS,Other unspecified infectious diseases,Congenital birth defects,Migraine,Multiple sclerosis,Bipolar disorder,Schizophrenia,Other neoplasms,Dietary iron deficiency,Drug use disorders,Leukemia,Non-Hodgkin lymphoma,Endocarditis,Interpersonal violence,Hemoglobinopathies and hemolytic anemias,Colon and rectum cancer,Otitis media,Appendicitis,Paralytic ileus and intestinal obstruction,Acute hepatitis,Idiopathic epilepsy,Alcohol use disorders,Pancreatitis,"Tracheal, bronchus, and lung cancer",Multiple myeloma,Brain and central nervous system cancer,Diarrheal diseases,Prostate cancer,Cardiomyopathy and myocarditis,Poisonings,Peptic ulcer disease,Breast cancer,Parkinson's disease,Maternal obstructed labor and uterine rupture,Rheumatic heart disease,Kidney cancer,Gastritis and duodenitis,Animal contact,Gout,Autism spectrum disorders,Bladder cancer,Pancreatic cancer,Foreign body,Neonatal encephalopathy due to birth asphyxia and trauma,Self-harm,Other neonatal disorders,Interstitial lung disease and pulmonary sarcoidosis,Protein-energy malnutrition,Vascular intestinal disorders,Meningitis,Liver cancer,Other nutritional deficiencies,Hypertensive heart disease,Ovarian cancer,"Fire, heat, and hot substances",Maternal sepsis and other maternal infections,Stomach cancer,Maternal hemorrhage,Hemolytic disease and other neonatal jaundice,Lip and oral cavity cancer,Malignant skin melanoma,Other mental disorders,Neonatal sepsis and other neonatal infections,Esophageal cancer,Uterine cancer,Sexually transmitted infections excluding HIV,Varicella and herpes zoster,Thyroid cancer,Hodgkin lymphoma,Cervical cancer,Encephalitis,Other transport injuries,Larynx cancer,Other pharynx cancer,Conduct disorder,Neglected tropical diseases and malaria,Idiopathic developmental intellectual disability,Eating disorders,Tuberculosis,Tension-type headache,Testicular cancer,Gallbladder and biliary tract cancer,Pneumoconiosis,Nasopharynx cancer,SUM,All causes
AFG,0.6768070545769069,0.14778795236195938,0.09698022257896978,0.030133323989609485,0.04226911278990041,0.026070505356208636,0.09380427027957004,0.06566745593760832,0.0417363619804674,0.0207952626456229,0.050314066128483194,0.04021167871463421,0.013884545414351539,0.0055988622199493856,0.019170580478621375,0.018353989621436768,0.04184423612041128,0.01569151990978061,0.037673032391682876,0.019124052283975485,0.002525053162023776,0.0135935513219676,0.01920712226402181,0.00569627015568886,0.010477524059730094,0.02040846708881594,0.0034790367849620463,0.0030675623535190814,0.031196237119580063,0.019799592170455585,0.009626891182496806,0.00602742133458939,0.005212216190301153,0.06320026189289746,,,0.012558737113068466,0.005498621737242862,0.013493848528303279,0.005051542049141022,0.0020141983661632083,0.0012616051684598592,0.008952541985460138,0.018353989621436768,0.022013975041534236,0.008911487383613425,0.003835715329325974,0.0006138776602429652,0.015134709502205195,0.004019844874304688,0.0005964128880514623,0.0,0.0023293225119215234,0.002602535396284561,0.0045230907185424656,0.00012540968141767166,0.016823722905929074,0.01260304697361974,0.003995325779395767,0.0010420556086996329,0.0044748045385006995,0.0015711769447841323,0.007571585809034759,0.01090563449224053,0.0007461890417338903,0.0029594920171056,0.00013801432497307704,0.0001408348685145831,0.004307553843640208,0.005095715517844889,8.868955050730591e-05,0.010061140167089444,0.005753037797653572,0.0008131255150709552,0.017730364684128638,0.0020467949739989715,0.0004088217696424107,0.0001956491525145422,8.38709075981645e-05,9.572696509266343e-05,0.0006558062889416961,0.0070969380096036925,1.83595665651509e-05,7.111873583095144e-06,0.0002987720424192921,0.0013538284536449576,6.889774516835856e-05,0.00018373887939229352,0.03883548249887074,0.004134454174770596,4.733799202991587e-05,0.0008636201887188525,0.0006275156991504884,7.399257409191435e-05,0.0005265706958900081,5.264905290244517e-05,3.871556740216405e-05,0.00040444901946407583,0.0011502178547978907,0.00020075348071524245,,7.229671201621977e-05,0.0018191621318801325,3.519042020260819e-05,0.014929558992732158,0.00021770111890558936,,0.00014055795438786838,6.199751853095997e-05,6.374862691702346e-05,0.001805722792009797,0.0002889033251650603,0.0020747148388522247,0.007695832230557528,1.543662521419513e-05,1.109136485965351e-06,0.00021130269417013505,0.00045893013467919285,0.00010945060388697836,5.884440400935688e-06,0.00018028815786680225,0.0002575115555687149,3.754146130613532e-05,1.962299331939483e-05,0.00010173449623347028,0.005334156403248914,4.542028992116757e-05,4.8771461476643924e-05,1.1836264637409086e-06,0.0004970400742353988,0.019124052283975485,0.002021621890889505,5.908268435049729e-05,0.0002778240828668024,8.961835717619713e-05,8.553786093354994e-07,2.069697110036171e-05,8.216648923102423e-06,4.124702639538607e-06,2.0737552080425212,1
AGO,0.7021448567107573,0.18668426938475538,0.049746187039045306,0.029353971122383686,0.03216062755310174,0.02723763123658298,0.10248441961754162,0.045951440597744975,0.038397276379212725,0.012196687658481675,0.05316962878127193,0.017673687776647806,0.01186679500784347,0.009948029888885192,0.016781532747416096,0.020543162834798796,0.08092707468556598,0.028250775960728863,0.015511158729019548,0.02180181636945589,0.004637014925063042,0.009042001222008978,0.007484475277820022,0.0036557356997915535,0.013188566876006554,0.030833288503499593,0.004549095542813769,0.002796273920882335,0.028891529163765257,0.021909839897064708,0.01437147783436091,0.011309935666261242,0.0076923093326028555,0.08774767775874132,,,0.009432890338664256,0.004780425044973925,0.013668798305715992,0.004284382701456376,0.0017300085275475294,0.0025391083945127822,0.00858308401604393,0.020543162834798796,0.016263121566577922,0.003134386088267796,0.0023874595088907574,0.0005581990560264442,0.00959543588919338,0.008367024647836625,0.00020913008609457873,9.819418458913277e-09,0.0005958734889728763,0.0019915997344117555,0.002583949868626909,0.013747969012426468,0.028600093076943646,0.011013139779850615,0.00308234254926021,0.0001394154904502652,0.0033287129357753224,0.0015848901787402325,0.003255968575340447,0.018876712234889258,0.0004568508273864128,0.0014971205521862128,4.918229494658229e-07,0.00026422740583782885,0.004590459676456997,0.009135026395840086,0.00010228739324858953,0.007690282212743669,0.00613139244491803,0.0020889779288466564,0.023855531449552558,0.004594593268877803,0.0009702608995192386,0.00024252832305542417,0.00011070957123961139,8.723118798465847e-05,0.0002266976753299169,0.005950709147639727,3.6488367793654894e-05,0.0003829204807227792,0.0002791087128575369,0.0007649989436941398,7.924495664109169e-05,0.00015877691104102367,0.026692237314535346,0.009943798456583502,3.11628428298685e-05,0.0012618205341504737,0.0004398529557102451,8.369317512007381e-05,0.0006704634093659323,4.164008414404884e-05,5.082664426267839e-05,0.000724651084883685,0.0037578068036914713,0.00018356987863630997,,6.306122046222555e-05,0.001761712964904554,6.154256409788378e-05,0.019666707906512062,5.668383049302814e-05,,6.0365226830476916e-05,5.627329704610523e-05,0.00012476440015419575,0.0025070779286232195,9.043761229411025e-05,0.00434572372904193,0.0020116534887943713,3.3026308871727374e-05,1.2173055457324979e-06,0.00021303863040121547,0.0014805108086761707,0.00014844866745645043,5.983802126810826e-06,0.0005044635880846332,0.0002584355839501271,1.0538778620155177e-05,6.954265258717298e-06,0.000305887022793976,0.0032208777070200627,4.5023662641477644e-05,2.496255753096432e-05,1.7794151160809387e-06,0.0004687530749937802,0.02180181636945589,0.00020750587490872321,6.415749185857172e-05,0.0004528856151565294,8.850543902074271e-05,1.1059594319904792e-06,9.610603120988323e-06,5.9864320901784005e-06,3.1357466829649734e-06,2.1195666000739766,1
ALB,0.7196836741738483,0.09759328268059009,0.14946532569965196,0.07477526912709538,0.07639001820906154,0.08175464095539313,0.0990059020198348,0.04958542487293414,0.05828775018539767,0.11840395824518818,0.0611264806895357,0.07856241086450749,0.01396912884473288,0.03313589606042608,0.008044960638506522,0.019413025781690765,0.02738943326544731,0.01340838466167917,0.0052890769320995306,0.0003321135056238576,0.0035020079936615924,0.016283298708492815,0.04731995855670249,0.038839450563533696,0.04112819340694434,0.02656001971610755,0.014506701437040016,0.02155051117732414,0.0362534044599543,0.015220213513808999,0.030329756211729533,0.038579013311090773,0.005573864499731233,0.02256687278365277,,,0.011929164089145898,0.010367665202938681,0.014858314162823795,0.003532046863341988,0.004556847993406804,0.005249935672737268,0.01536420745194647,0.019413025781690765,0.010989440654564345,0.023342680390551953,0.04367416606740586,0.006863950543113494,0.00518563611053975,0.01723344853736051,0.005616873459131582,9.35524329692733e-05,0.011159799443258567,0.005917791778652599,0.003412601423065651,1.2942367890473836e-05,0.014142217190903339,0.006041187836962581,0.004290703931376523,0.003945589881851148,0.004782290666513,0.003328966889808215,0.014177750418816944,0.011293678001411955,0.0006793773292415124,0.0035067891507808355,0.0007891797587187422,0.0005725050528502627,0.003396649166094342,0.0035352848373923144,0.0009469125109353683,0.005988682641788404,0.004421398311782784,0.0016862504762122804,0.006012800011985564,0.003943015725456112,0.002134648090568794,0.0013696709662125018,0.0009404785458964458,0.00028797781740475843,0.0018024884406526746,0.005613205912704874,0.0004943196210946823,0.0006822898688666243,0.003974596761375686,0.000919857950885438,0.0005252541192303557,0.0013864185872785868,0.0007710770077075792,0.0070930889247979865,0.0003019940268038725,0.0016121408835336882,0.0012438894376562775,0.00017888198862561915,0.0005983006144879417,0.0002366737099886722,0.00045212452799129346,0.0009566173553740257,0.0010957379160927538,0.0007804562337879172,,0.00027778313711902147,0.001137240473116398,0.0001810624377097784,0.0038865890250337873,0.0005088064846225386,,0.00018398741831380854,0.0002735039949749477,0.000682594638468828,0.0006447681593295244,0.000565496501216345,0.0018810926655143632,0.009280707229425995,0.00011334047021928287,4.5360375645171455e-05,0.00039296901430288853,0.000500579201228771,9.790249372861416e-05,0.00013364384408792897,0.0002486683732614459,0.00018653277108504398,0.00012660140352588797,0.0001778365564119084,0.00024145180951459577,0.0020792757039792106,9.608981815491926e-05,0.00023669059052717497,1.6490605914724637e-05,0.00026480781160367667,0.0003321135056238576,0.00033319948066907155,6.232952431682592e-05,0.00026875832912170885,0.00014449861487178872,0.00014741662802105355,4.9367643400448604e-05,0.00013133947786445323,9.084061918262923e-06,2.5214769135533,1
AND,0.7256734211755033,0.06542036001384902,0.10208631378937096,0.1200418446750758,0.08188466606693719,0.06578460628601933,0.09655473183534562,0.06452755095908727,0.06616222335788255,0.07854989076982775,0.049458660581855135,0.06862356285783616,0.031287584027168316,0.01626737658096031,0.007332567634201712,0.012940400311569344,0.006730049722635255,0.004901071203776573,0.0033940752534980883,8.577131360917826e-05,0.021711372535544626,0.02481662343081862,0.03379041051385719,0.05357879474592868,0.03091773833676544,0.035808799679977965,0.030042381977018383,0.024184767550527897,0.032852802661880266,0.02306246037610258,0.020986305819696054,0.018511969581005244,0.008161175928235002,0.008702941802772856,,,0.016457428260182073,0.007599965688219301,0.019320492652787107,0.007925166413024392,0.011074285950784352,0.010603666688123629,0.02114145743380299,0.012940400311569344,0.00786114671196679,0.017076990225587122,0.01264168659624447,0.006835179656862989,0.005921571936987533,0.006074402344835113,0.006367007595427859,0.00022526056421015865,0.004597145318057833,0.005360822576452353,0.0035367003566220776,0.0014299209736278679,0.0032623900440485673,0.004673890377529664,0.005626175137443485,0.0035498404814022283,0.008547231476561725,0.0039146223588194945,0.01007113747808525,0.002690858175746466,0.001336557207802397,0.012407919362377744,0.007096369504623093,0.0018162920693187935,0.002698693300364631,0.0034251248360521757,0.005129963689711478,0.003457241010451143,0.004990401858271155,0.0020603873996148923,0.0031362874944738917,0.0028196161722999014,0.0028585474078159693,0.0013542022754666422,0.002066400826153907,0.0025207991781089787,0.012405006305662788,0.0016269288445459518,0.0013672371049408864,0.0009230808128331692,0.0016953087877308204,0.000600333670582484,0.0014019407163136494,0.0017904930051690917,0.0018959432140208201,0.0003965137897094982,0.0008287306180012824,0.0013840940012142095,0.00032554258310139487,0.00043681017792228605,0.0009267543649918429,0.001775411979053027,0.0008846749913357484,0.0007273060883467112,0.0007156909885248524,0.0009273893320259092,,0.00033371793738744363,0.0009680942976775933,0.0005667284232883189,0.0025768696330762133,0.0013560721030593653,,0.0003398813434255441,0.0004898152615249021,0.0004620046281780921,0.0002486556210389353,0.0010166226257473522,0.0003819878227285511,0.0003931815798928868,0.0003968141751973381,0.0004077394696139431,0.00047947600842851413,0.0002420205191694054,0.00047308214833342036,0.0002863222267001254,0.00026263247519354104,0.00032855621537231555,0.00027244837648085415,0.00046660945124313226,0.0004943427376796684,0.0014720810069104465,7.258114308638259e-05,0.00031517722993688435,0.0001836812159373901,0.00021533058479453123,8.577131360917826e-05,0.00011261886445499279,0.00022302081400620615,0.00011816762426093367,0.00016086303039090685,0.00018157779996268137,0.00019933718988347259,1.3069070435089448e-06,6.463068903601474e-05,2.371021932603836,1
ARE,0.7328764202507385,0.1291484282727006,0.06731237561940136,0.06810459654477727,0.0734226392205281,0.03270417852090561,0.09661250628916786,0.05760738991211733,0.05382661904893392,0.04043343449456995,0.09376962045600552,0.057949457807829424,0.023706465350708923,0.018393227049408167,0.012850993174075964,0.03481468833158046,0.010520149064155052,0.011714233278441125,0.006353246649532701,0.002207931441036745,0.02330693547498585,0.024378719189051077,0.02039283007637461,0.01948087858645284,0.029421566237173867,0.02030410619630709,0.0056195057248964765,0.0012757535519730137,0.03300183470101286,0.02322698665979155,0.013705260217204487,0.02098781201793873,0.006068826729381894,0.011235667235126395,,,0.012685111665523538,0.00905638600249086,0.011563312816451437,0.008596028074214586,0.003705771375302908,0.0024370602118919077,0.01270561089415546,0.03481468833158046,0.00920176952432637,0.013593741564951235,0.008187123722585938,0.0005627650114455707,0.009754521698797309,0.0014889916864051463,0.0022931958061234953,1.4370998020678649e-07,0.0018497338917692078,0.004190707866683494,0.001526618971753274,0.00028526160621478397,0.011927749859071806,0.007302958650019089,0.004877723866121336,0.001254390626385453,0.0074188787700525,0.004336808061591814,0.010774733197427984,0.008932915951612263,0.0014895103172564569,0.000873590157619632,0.0007010241663842519,0.0002870255693090958,0.005527492855521709,0.0054136831629265515,0.00029938620732241397,0.00435233579692098,0.006227683536488325,0.001017543969285619,0.006156112853297564,0.003439240384295054,0.0010267279797551935,0.0004275278173317423,0.00010778364676461166,0.000284049346281679,0.001485092989997588,0.003455262401336797,0.00011565839368220345,1.9488926713608528e-05,0.0005779641874534022,0.0009582215110250777,0.0001785870335508703,0.00023730356821068113,0.0008155255247974523,0.006014207588191363,0.0003389686907517978,0.0008208500994226194,0.000381451310385317,0.00020958137867997632,0.0005948234248916683,0.0004150424541840742,0.0003343345688000266,0.0006036413719188245,0.0013165928672518536,0.00037193867630621756,,0.00015152721048279947,0.0011589342465231401,9.472301897269671e-05,0.0031474918546915602,0.00011705271943576859,,0.00020743848132110326,0.00015021450353658658,0.00015991498073892243,0.00032101924584248414,8.321514106838872e-05,0.0006130185745945701,0.0014179302742105967,5.866360211500834e-05,8.425016971164628e-06,0.0004793767431536244,0.0003439722101955857,0.00018741413645256795,1.0409744798180068e-05,0.00030666317253844267,0.00020343325715632522,0.00016430671326168555,7.8746073873431e-05,8.386108103513265e-05,0.0016369752130946953,7.869913129679265e-05,0.00011187183544213901,3.5463068992447124e-06,0.0001513538517361438,0.002207931441036745,0.0002998631867028153,0.00020937948023881417,0.0004934774657652558,0.0001202571387481607,5.0562646511314287e-05,2.2222927568066377e-05,1.9242396412612748e-06,1.0903353841638295e-05,2.1538819617450202,1
ARG,0.6958494764596456,0.11796486855702075,0.09965008673781739,0.0937820027130615,0.0709114677856464,0.047750669752001124,0.09129317515206724,0.05528705217298866,0.04867048442255323,0.0737179235605322,0.044536664212031486,0.06181881348422343,0.029646647417329915,0.013455806159998526,0.007063420814987723,0.008326290703480269,0.026698702937102352,0.01171188301530551,0.005371604735646955,0.004523197685535945,0.04085727604735646,0.019952274495535632,0.015894029507247016,0.022375200104303144,0.02048457960677273,0.02996473016563935,0.01853026485814284,0.016944332434538516,0.03359159883078489,0.013632862924162362,0.018726805401289674,0.015502620931119931,0.009318180087707451,0.03239372133126985,,,0.014475514374935867,0.006347251298977126,0.01617247644159359,0.009466215097731429,0.007232593699576795,0.006264208883792276,0.015497342341419992,0.008326290703480269,0.01672884980712733,0.02274467091597449,0.020903218906144494,0.0030068853341163808,0.004970122169065164,0.010499765274228298,0.0006924946012001737,0.00010481518667332413,0.00203473583241495,0.004983547243901258,0.004514155033697501,0.004458840644628644,0.013222148798921063,0.00863620106103415,0.003466742394108182,0.0011067267474045993,0.008507070821956753,0.0033846157068783563,0.010861068403692808,0.010027415599728692,0.001046114570364372,0.0019451668939322597,0.0009033135937660402,0.0018639619270362758,0.004027062561416787,0.002026318456763033,0.0015643593957025946,0.004510066351646011,0.006246611208516205,0.0013701198179877643,0.005652717757326313,0.002177191734809307,0.0026915724147146295,0.001076138164090024,0.0006862345359075298,0.0006022950396198972,0.0010330065692814765,0.002583411809233508,0.00044098979933599277,0.0006495700664908944,0.0026807849372902028,0.0004395240185067464,0.0006958744847699528,0.001017047324690946,0.005797716973942803,0.0063304693279907205,0.000450436580962352,0.0009552864434916453,0.0008302952733847838,0.00043271368909966946,0.000797006844200643,0.0004689329291419217,0.0006263534310125586,0.0008000075067220853,0.0007653734092017546,0.000922830783454592,,0.00038872299938365307,0.0008832826112055963,0.0002309542643914225,0.003012920988671652,0.00012676197510201424,,0.0002622043034923124,0.00039526657646191463,0.0007052829381244089,0.0009255354198534036,0.00036549316873839835,0.001564378959157612,0.008319410586965944,0.00011707187315198648,4.2893229686366054e-05,0.00038567669584458795,0.00042532175613696705,0.00027778762660246,6.84505537921355e-05,0.0003954468205507291,0.0002942884563441129,8.680418516797017e-05,8.56046149599726e-05,0.0007838124208163034,0.001928370104865146,4.8736783394653546e-05,0.00017284925209300585,6.675602754993859e-06,0.0003017116767652133,0.004523197685535945,0.00025030830331916886,0.0001661233678002396,0.000280060290075749,0.00011906119480732188,0.00016630787608441867,0.00014737120872790552,2.2600908752799618e-05,5.3966138140178475e-06,2.2502237190484466,1
ARM,0.7131892216236375,0.11619942114272887,0.09965544706962698,0.069391763426345,0.09897531690910699,0.07914221569464501,0.09499499998726006,0.04819375213466931,0.05828428595864716,0.07573212793230692,0.06509617323674244,0.05927208057053034,0.01424283368421549,0.015280740848198476,0.013993535686691911,0.020529677317227064,0.009281326200911152,0.01471951369085979,0.0037600723394003834,0.0018879684231089475,0.0071926695766955226,0.02681989942620651,0.06824887879119376,0.022176830063849032,0.03236405443111103,0.02687296658153126,0.014723223520502676,0.01875482363294947,0.034072946988492454,0.01839706502372097,0.029471653262586918,0.017422991884462172,0.007287173055334537,0.023479635623679135,,,0.009592814244768386,0.008985520053142473,0.017363549243097364,0.0025248817221509563,0.006426719555034437,0.00501732278164172,0.011195122312573493,0.020529677317227064,0.014881301585396097,0.01813544641956507,0.014898847963498007,0.005996656341229305,0.006608688820917198,0.0020468843556928347,0.004271960935874383,4.281673461240354e-05,0.006631819747679868,0.006944428945019876,0.00331913546494928,0.0004171804639252896,0.015525658010041464,0.00655309581739068,0.004288939797807145,0.0016836590541285089,0.004741777753847917,0.003347927667602667,0.010312904545537757,0.012486175561422397,0.0007882274800079094,0.0027199509740103043,0.00045870751473736757,0.00021581639809051104,0.0029307378397119993,0.0029853777341263582,0.0011211484279492244,0.006211946233230546,0.004929946180113782,0.0020018616969462656,0.007597384002354026,0.002827925201320107,0.002583351489111123,0.000985688365147953,0.0009625444323448436,0.00027021888517509145,0.0013558793290896055,0.005226854285754089,0.0003106725530329965,0.00011964667770780968,0.0024677519574444703,0.0014457998026598583,0.0008365420822186492,0.0009551870543571723,0.0014082904809679588,0.0074796926616898995,0.00029541577835268763,0.0008993175709055085,0.0005946327106535008,0.00022035627750585283,0.0006197390802965025,0.0007583143406638416,0.0006196218104482274,0.0008407436794647082,0.0012327018471733659,0.0005684416604563365,,0.00028041989776746303,0.0005259229076408198,0.0004124573447482489,0.010035892597639423,0.0005087003414812871,,0.00021574339795994477,0.00039291466683429445,0.0007842690714592217,0.0006708471123998191,0.000548537967723375,0.0004597306468963664,0.0036961468337169743,8.143928010699614e-05,2.237905872783115e-05,0.00038814802874458554,0.005475137279462611,9.4692509613877e-05,0.0001721422639623659,0.0003431177101870145,0.00020294999673639173,0.00010396950797956411,5.2582383575248636e-05,0.0004569003141453137,0.003970409066835247,6.617086803872789e-05,0.00022414663630251227,5.740390700852818e-06,0.00022821963244617848,0.0018879684231089475,0.00031413023913809954,5.997537144698264e-05,0.00031367466359293923,0.00014581394587014185,7.239158501727347e-05,5.0665699118215193e-05,3.33215178261977e-05,5.327012188648423e-06,2.3450276296213097,1
ASM,0.6988559786752383,0.13921305542575746,0.04873581422892913,0.06573810973803755,0.13504376976095253,0.049470451577653084,0.08942657330985158,0.045350420201372296,0.04551769731104054,0.023670517340757175,0.05683128346597782,0.021862762817238927,0.012198053162781957,0.008385672644663536,0.00944429592697367,0.02255106549883205,0.023687846160753586,0.017774738773248495,0.009034564036478905,0.0028529610437489357,0.013842284001827057,0.06487432511202598,0.025644529690020373,0.009634621057132496,0.027876979666540343,0.030324555539610415,0.010226747490505145,0.007397978548182199,0.028436202128607237,0.01330996471000538,0.023474572009362843,0.008745426423660345,0.003619314129575238,0.03713158323838735,,,0.0113508752176127,0.011099495453913592,0.01308655751610567,0.0040499395884658895,0.0023382286220905747,0.0024830809657082876,0.009080333647619452,0.02255106549883205,0.015391937187503972,0.0026192011371085726,0.0030251107979903233,0.002869853934887974,0.007811926465696591,0.004834714037128355,0.00022966394413878952,1.1566148371092877e-08,0.002184177286552132,0.0064033904763434015,0.004651410446098643,0.0002595173802514237,0.02000765005581786,0.00820008822808414,0.0040376599472313705,8.953688722762032e-05,0.002101078123496016,0.0029142349391631027,0.003516134162246079,0.01568816903503219,0.0010635612528566995,0.0009403588474887651,0.0001561920148448722,0.0016055157895498123,0.007861478690323824,0.0047936477089207345,0.0006381259899314973,0.005737405991030575,0.0026037115341586343,0.0013670834967662317,0.013141671296372262,0.003057509785538538,0.0007276809474415703,0.0005000777576983567,0.000462022463573722,0.00025553397002569286,0.0003756552099690081,0.005720732836255258,0.0003262351309402161,0.0004200965652269667,0.00045958050640096404,0.0009456194481542094,0.0004067942083752704,0.0009290006966344595,0.0016216039422831566,0.006317762463339205,8.410956904623524e-05,0.0011157392290574186,0.0007229168071346355,0.0003199370521982383,0.0005019403299241675,0.00019266403741811111,0.00019478329814319472,0.0003018447301247073,0.000530337962428818,0.00021912245360836296,,0.00017584848178443333,0.0015250158215432744,6.429776502623435e-05,0.009592022253937587,0.0003354367002772069,,0.00026856006923659876,0.000584852583257417,0.00040965821225166213,0.0010609029796520525,0.00038089296249731544,0.001310309012965541,0.001216394152696563,5.02771762404255e-05,1.5780063788701034e-06,0.000302715305744365,0.0005319138717947312,5.621846415299344e-05,0.00019724301363074892,0.000436729112787637,0.00029642701262499045,0.00010842767514471983,1.5058703884483086e-05,0.00038538723185239715,0.0032823709073196753,8.479178206072785e-05,2.5537146731698955e-05,3.6911960471133856e-06,0.0003873160725171216,0.0028529610437489357,0.00022569836318173315,6.222464659555591e-05,0.000482524773164789,9.984834283303392e-05,1.9414573068812483e-06,1.8531579904556252e-05,2.522382742580717e-05,2.01776517899825e-05,2.106556816767399,1
ATG,0.7220528168818618,0.14759415050735764,0.08240502369896602,0.07049724427833533,0.10563700363960345,0.059142161646931896,0.0996017217517222,0.060683106469745195,0.05102161900307951,0.061006837420821275,0.06608740212871339,0.03731483631537443,0.01704745815700181,0.011445029343241845,0.010344081906967015,0.017093705770523937,0.016759550265645046,0.016942538847572606,0.004328674658152471,0.008221518258919144,0.021929226651720746,0.034405755825864553,0.04356608500142077,0.009277196497732164,0.036513322589350965,0.029914344772082414,0.013203803331203202,0.010179934935726078,0.03324951146088348,0.017384705828577884,0.02878796382824199,0.012910395384073447,0.0074565604450662825,0.0205080690237418,,,0.013344202515782581,0.008782621945523938,0.018020232865589264,0.006285701226095647,0.0023601517539183596,0.006381364503826004,0.010402110194126473,0.017093705770523937,0.016448333619714404,0.011044493906909699,0.021263685458910248,0.0016377092005131287,0.007545479294849588,0.011114488836937114,0.001508873069538772,1.064623821439348e-05,0.004154121505823254,0.007048222694116638,0.010752288326723298,0.0031532507908108203,0.01957613131829907,0.005712922511604236,0.0043330334773898456,0.0008335154993234008,0.00826435274221484,0.003413901689987606,0.005823919387278347,0.015143664455489694,0.0012382297150030017,0.0017002322973088274,0.0007323670414495976,0.0007660706095975542,0.00386125137028943,0.004973304294664477,0.0011201256654229633,0.005381568665637551,0.0065072740207846045,0.0016407919013829329,0.005934507386996228,0.005558465413813883,0.002805911978723127,0.0006134880703941346,0.00023412024049122675,0.0011889845630487365,0.0006319291247637521,0.0047516729131689,0.001430280414526241,0.00020781357706419336,0.001068992850524385,0.00048482346304283596,0.0007778438074138919,0.000939921914952205,0.0008428837862807964,0.008412360216177906,0.00019526102651984964,0.0018510920010573484,0.0007084812790706399,0.00011644652589973582,0.0005684649803325226,0.00027487057314991276,0.00029476781317098365,0.0005271453147731643,0.0006480592052634926,0.00016411082507009382,,9.69236668789479e-05,0.0009955262189460378,0.0001041016314276202,0.004121693436925089,0.00014952757094100245,,0.0003783531846837114,0.0004279896333382773,0.0008526509992676623,0.0005859451614146298,0.0003764666735157155,0.0009889008516967878,0.0010058077654839228,0.0001027814804869591,2.378925663412359e-05,0.00037517540935991803,0.0016596836450179441,0.0001586249035302173,0.0001313197114656994,0.000591850983362549,0.00025236789403819166,0.00013327658591447613,2.0117904577341906e-05,0.0005769185743099006,0.003195069626478264,5.7829058999438105e-05,0.00010809313410562676,1.231200587844091e-05,0.00028000218064816966,0.008221518258919144,0.00011864612468246527,0.0001379654212867844,0.000326004157191502,0.00011480859480211845,1.6570409649518645e-05,4.348329397646241e-05,4.9444845376774705e-06,7.434504666706307e-06,2.3218748705725263,1
