Country Code,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
BRA,896.6969836529538,1031.575958518685,957.0069458635584,981.1529121343775,1017.0470801044862,785.2648709616683,798.6270999079801,940.3697113336657,866.155514677252,853.388035955858,707.1077574235495,2.3109874732095176e-09,2.411211136054998e-09,2.5227088082357327e-09,2.6471822300068906e-09,2.786727549545644e-09,2.9439923408761732e-09,3.1222925092394155e-09,3.3257612577731232e-09,3.5596769358037246e-09,3.7803514467178285e-09,4.015811256493256e-09,4.267096562671734e-09,4.53533184207191e-09,4.821734792138117e-09,5.1276075221931535e-09,5.454330941879053e-09,5.8033727516843346e-09,6.176309401599615e-09,6.574824082026288e-09,7.000723606826978e-09,7.455962605704243e-09,7.942631392891017e-09,8.462941239751032e-09,9.019247294649103e-09,9.614085350884515e-09,1.0250198239177455e-08,1.0930560723347875e-08,1.1658380636156084e-08,1.243712978904786e-08,1.3270535915674278e-08
BRB,1245.8490767925612,1301.9868013028802,1445.230257068609,1395.1478354002782,1312.4603666981914,1266.1991322306778,1275.3182329510664,1282.340188743059,1267.509883949399,1250.3703178890353,1325.9859853572648,-5.624058503760758e-08,-5.6066718656218425e-08,-5.589833338833005e-08,-5.57380719933748e-08,-5.5582190244354846e-08,-5.543390476176822e-08,-5.529199465221952e-08,-5.515621141984835e-08,-5.503049585751484e-08,-5.5020609468004535e-08,-5.501984912363581e-08,-5.502935493894461e-08,-5.5046473686398056e-08,-5.5075790482974675e-08,-5.512096894879381e-08,-5.517864564471207e-08,-5.525043226959721e-08,-5.533951521370742e-08,-5.543969152815232e-08,-5.555941371994665e-08,-5.56901682665675e-08,-5.583856759716805e-08,-5.60015414350862e-08,-5.617854582383125e-08,-5.636923973596926e-08,-5.6570474780157177e-08,-5.678489288327322e-08,-5.7010533065630575e-08,-5.7246615102826494e-08,-5.748901825754012e-08
BRN,803.5426283452413,877.1438199999391,883.6692107643061,849.3369333242526,798.7611992913438,743.9076414055002,692.0383895628407,648.6442080558513,763.1366271769704,682.0505249786198,656.8030363555213,-7.989877607964995e-08,-7.793255611466698e-08,-7.606689785950506e-08,-7.429304246654848e-08,-7.261195163712337e-08,-7.101004682912426e-08,-6.94875673642706e-08,-6.803858074628983e-08,-6.665964341152832e-08,-6.628670708761837e-08,-6.594019649111462e-08,-6.56183842060181e-08,-6.53229246406969e-08,-6.505192937900162e-08,-6.480146064210807e-08,-6.457360834752093e-08,-6.436765082309741e-08,-6.418160147003425e-08,-6.401643935917511e-08,-6.386884521421332e-08,-6.374079430761621e-08,-6.362920264435943e-08,-6.353661538398754e-08,-6.346157834081258e-08,-6.340615720875599e-08,-6.336857754604672e-08,-6.334916169584075e-08,-6.334877607101052e-08,-6.336651967370306e-08,-6.34052558049926e-08
BTN,88.7168260114271,95.541221253613,101.79791325006454,101.47316492437373,103.36872968521413,112.92511850245967,114.43867401562531,116.11420956665064,111.04471658997406,129.1890477777319,138.95468081573188,-1.6271510141043723e-07,-1.5573918684516919e-07,-1.4929396883257373e-07,-1.433243382344773e-07,-1.3778538714150748e-07,-1.3263719675500464e-07,-1.2784538636459463e-07,-1.233810127559446e-07,-1.192111793103546e-07,-1.18386416562298e-07,-1.1761374017538061e-07,-1.1689325555137203e-07,-1.1622011926223216e-07,-1.1559619942308592e-07,-1.1501393842783303e-07,-1.1447598995208982e-07,-1.1397950168662693e-07,-1.1352139483183926e-07,-1.1309759143985486e-07,-1.1270354543676782e-07,-1.1234069265759386e-07,-1.1200694861212214e-07,-1.1170119042719529e-07,-1.1142198080472149e-07,-1.1116757174345827e-07,-1.109393604687084e-07,-1.107335899697732e-07,-1.1055565145837118e-07,-1.1040418072264673e-07,-1.1027957213985029e-07
BWA,398.5700356261856,440.04352658515234,433.00643342280256,449.7051404094809,435.55286863368514,389.3803050713552,402.8025400331137,484.2240752419403,456.3959218091582,444.4794872665209,389.4201897255095,3.1056418493767837e-07,3.409647729436981e-07,3.7932666981946296e-07,4.2871924785469416e-07,4.940801423224421e-07,5.838970883029351e-07,7.135437563651685e-07,9.132830303318964e-07,1.2502006881946305e-06,1.2318303342461142e-06,1.214089064680689e-06,1.1969509187776014e-06,1.1803750847356257e-06,1.164351242086362e-06,1.1488547146735496e-06,1.1338653194738969e-06,1.1193683417511828e-06,1.1053650049045564e-06,1.0918538451496274e-06,1.0788348266989062e-06,1.066298588230539e-06,1.0542269061210802e-06,1.0426255320511028e-06,1.031478413133816e-06,1.020788745028618e-06,1.0105469092931305e-06,1.0007306230856518e-06,9.913352171246268e-07,9.823294175975724e-07,9.73704609571422e-07
CAF,17.42199840222135,20.280214562266668,22.168907001146817,18.12728710979982,19.37853670506619,19.000759809573296,21.895405633616715,30.05440609881378,52.338637390295304,36.33175871631635,43.28673583099137,1.8432026222833514e-08,1.825753669938553e-08,1.8072827863766345e-08,1.7881909983298706e-08,1.768820855786389e-08,1.749410626678917e-08,1.7301624086448184e-08,1.711286945671919e-08,1.692964729530072e-08,1.6747901707631058e-08,1.6572309770973677e-08,1.6403591246123327e-08,1.6242327216644723e-08,1.6088879161826065e-08,1.5943504968797104e-08,1.5806400227917737e-08,1.5677469549769824e-08,1.5556437531219705e-08,1.5442912042711603e-08,1.5336497383084516e-08,1.52370304361048e-08,1.5144360040502054e-08,1.505805240938052e-08,1.4977649421283712e-08,1.4902747405206043e-08,1.4833158056121033e-08,1.4768770426816384e-08,1.4709383866955974e-08,1.4654849091018719e-08,1.460506738173815e-08
CAN,5056.566051534881,5389.202285092405,5502.432198921679,5447.0815368519225,5193.635191324471,4639.584385935994,4633.139260347905,4896.9180936941575,5075.029682883558,5131.228215760029,5718.28631625879,1.6200136056841363e-08,1.5255187022434058e-08,1.5924969433581252e-08,1.6670278580280086e-08,1.7503304234507996e-08,1.8439303540897702e-08,1.9497510741211562e-08,2.070221314815649e-08,2.2084575864388105e-08,2.3372473278749455e-08,2.473903309216057e-08,2.6189257317185284e-08,2.7729042928266302e-08,2.936490556072444e-08,3.110365877810673e-08,3.295220842599959e-08,3.491753136831069e-08,3.700687760411613e-08,3.922772547763216e-08,4.158802190960176e-08,4.4096556511098845e-08,4.676273189372334e-08,4.95961015145552e-08,5.260665202996993e-08,5.58050263013029e-08,5.9202535314161984e-08,6.28113471621755e-08,6.664444199467964e-08,7.071571905246857e-08,7.503974292153145e-08
CHE,7618.077029164132,9095.772751617904,8695.504112651453,9039.688314955734,9232.682629745754,9017.740098635373,9021.564744458665,9080.87784394009,9167.686981668618,9289.524497363514,10058.430691842885,5.686944991299403e-08,5.8865243408551075e-08,6.10522967196202e-08,6.345094764099991e-08,6.608688430484526e-08,6.899129937811345e-08,7.22045446605877e-08,7.577828516957346e-08,7.97774251660337e-08,8.356853380269993e-08,8.75630011600509e-08,9.177055826294515e-08,9.62015161425004e-08,1.0086610936953285e-07,1.0577547209320369e-07,1.1094188617049203e-07,1.1637950045521675e-07,1.2210130072201056e-07,1.281205624231773e-07,1.3445128524879837e-07,1.4110950279295515e-07,1.481117578208827e-07,1.5547547445759095e-07,1.6321882688957508e-07,1.713611964413157e-07,1.7992252993147255e-07,1.889246287465932e-07,1.9839262344543271e-07,2.0835415022740934e-07,2.1883762902292325e-07
CHL,867.5143412338624,991.8247848697276,1077.2099395510859,1180.1340061930791,1146.0956616672554,1126.806310823422,1171.8396241450034,1359.1370594084221,1457.3571871715897,1374.774593346558,1292.6915701693981,5.6898976881655675e-08,6.111180609797918e-08,6.91014801806176e-08,7.935517791992245e-08,9.2804509764508e-08,1.1110162443562797e-07,1.3728267723910307e-07,1.7725990897186871e-07,2.440562846993404e-07,2.4325024327227397e-07,2.423206299020311e-07,2.412623989146806e-07,2.4014695987465503e-07,2.3906839803914827e-07,2.3809475545801716e-07,2.3724815607954562e-07,2.365151030444406e-07,2.358825687187397e-07,2.3532382032827832e-07,2.3482022982478816e-07,2.343726731826139e-07,2.3398998416691207e-07,2.3366898643533057e-07,2.334067373580086e-07,2.332000179002515e-07,2.3304720351778299e-07,2.3294694797991587e-07,2.3289711039475941e-07,2.328955633409685e-07,2.329404247830621e-07
CHN,188.14130000113954,238.24544282846693,281.43678736236177,324.1929631381565,357.6505684564038,388.2803534098468,395.5796561543729,438.86720411069996,502.9781313172633,532.8683841090967,570.8050488144462,3.1312686494337393e-10,3.38432349601898e-10,3.68318925210979e-10,4.0404026798860053e-10,4.4735269405137275e-10,5.007972133901627e-10,5.68152710628236e-10,6.552385151023472e-10,7.714734748270732e-10,7.712370215029389e-10,7.711962839905793e-10,7.713474966324869e-10,7.716898645034721e-10,7.722258242058199e-10,7.729563019790646e-10,7.738788964649088e-10,7.749882667378027e-10,7.76279389099686e-10,7.777464174748979e-10,7.793849879067265e-10,7.811916482331068e-10,7.83166311757491e-10,7.853122095015162e-10,7.87634753075973e-10,7.901375921908279e-10,7.928199019807969e-10,7.956786367174587e-10,7.987125125807929e-10,8.019196649308324e-10,8.052974720344614e-10
CIV,75.13332520296879,76.72508103837743,74.59153423793202,71.97342628980347,80.46484767694947,63.51417611410633,67.48295351177167,69.77149807728355,72.17320998516149,75.48791323005509,86.63605378072883,6.165186917920125e-09,6.332241085383272e-09,6.522311574121483e-09,6.7391002257826585e-09,6.9872291701106775e-09,7.272530927272413e-09,7.602458553624254e-09,7.986602381474074e-09,8.43745592033688e-09,8.831753929733537e-09,9.247022313411335e-09,9.684451141460343e-09,1.0145250882604292e-08,1.063065292368199e-08,1.1141982704396828e-08,1.1680746193517811e-08,1.2248577380906005e-08,1.2847157896657237e-08,1.3478286479593253e-08,1.4143844850102349e-08,1.4845878743726501e-08,1.5586537961357372e-08,1.6368110268766248e-08,1.7193051853444762e-08,1.8063943552989914e-08,1.8983577687952785e-08,1.9954877142176458e-08,2.098100275115323e-08,2.206528331610435e-08,2.3211297525418e-08
CMR,48.377558326404426,56.44956544514962,55.17281292146796,55.47433253042271,60.76208363115378,49.70192957246562,50.78926200181528,49.92483246436468,57.35472716966068,55.977658673358526,57.932743337020895,5.05676357507873e-09,5.1098089045822764e-09,5.1713242293019356e-09,5.241922850000939e-09,5.322385962840181e-09,5.413723125062868e-09,5.517183089095296e-09,5.6342161930436985e-09,5.766562321111714e-09,5.882071096492944e-09,6.001460562090678e-09,6.124861634487719e-09,6.2524085182773454e-09,6.384228909890913e-09,6.520476578402755e-09,6.661312179534925e-09,6.806925510565764e-09,6.9575283143116436e-09,7.113344084377048e-09,7.274601350379309e-09,7.44153247960028e-09,7.614354097782423e-09,7.793274758634212e-09,7.97850209489171e-09,8.170275178500937e-09,8.368829352217494e-09,8.574466465142673e-09,8.78755835961478e-09,9.008519202510044e-09,9.23774561337965e-09
COD,12.433094805069775,12.364790353814254,13.678515650893274,15.298623349228974,18.133823089414804,18.63871966419854,19.796702972221176,18.685668222731397,18.340072991251365,20.927577114901897,22.035026861195632,2.5409453958002504e-09,2.617371601677945e-09,2.706967532046779e-09,2.812042363777124e-09,2.9356116782811753e-09,3.0817129332591893e-09,3.255702079503794e-09,3.4647115266726897e-09,3.7185691013695522e-09,3.86096146946826e-09,4.009959346221555e-09,4.165951773899198e-09,4.329384800692106e-09,4.500759395175652e-09,4.680589089060067e-09,4.869370571991646e-09,5.06761179836442e-09,5.275875566158502e-09,5.494760383264928e-09,5.724900885566891e-09,5.96694982692088e-09,6.2216174911890995e-09,6.489694993220365e-09,6.772038210593483e-09,7.069532554265069e-09,7.383085968680983e-09,7.71362011059691e-09,8.062091974693388e-09,8.429491690198967e-09,8.816881844217792e-09
COG,56.969474458207756,62.42334747995925,74.9154441193097,75.50096782736213,74.64045716883815,62.907299053194585,60.899710304762955,58.40958450213691,53.458314414397925,66.02591820792126,91.32042394427367,1.0275852441313152e-08,1.0176725974080517e-08,1.0083068204211278e-08,9.994089016361059e-09,9.909271720601443e-09,9.828564369438105e-09,9.752214107028257e-09,9.680234007649182e-09,9.612762236670363e-09,9.542331503123745e-09,9.473939818326325e-09,9.407636063215222e-09,9.343521052055181e-09,9.28173848290368e-09,9.222428480495507e-09,9.165586310729642e-09,9.111220341286563e-09,9.059357880673441e-09,9.010020692214733e-09,8.963197168683282e-09,8.91889645609372e-09,8.877099452870651e-09,8.837824893053235e-09,8.801115753475125e-09,8.766951839580936e-09,8.735316290378085e-09,8.706143783110115e-09,8.679346307883058e-09,8.65483147485001e-09,8.632531393130389e-09
COL,447.98686218033373,497.4137060066433,542.7345115182709,576.6673839197435,583.2557513723461,464.65177943351364,441.97428558432756,489.6180960185897,513.1586196465472,499.2190689807318,463.0048635948092,1.934913433683844e-08,2.1374587132129538e-08,2.3910121624405527e-08,2.7108939129907387e-08,3.12191225097958e-08,3.666916157078082e-08,4.422235678267114e-08,5.5293892737655104e-08,7.279127617007587e-08,7.240928553119195e-08,7.206275360064864e-08,7.174099823492571e-08,7.144285609211117e-08,7.116530937805686e-08,7.090614099647251e-08,7.066593526771974e-08,7.044594041810837e-08,7.024534162842516e-08,7.00629514299998e-08,6.989786497591788e-08,6.974976527379897e-08,6.961854296190192e-08,6.950356155478067e-08,6.940426161980265e-08,6.93201215490018e-08,6.925073704215522e-08,6.919597802306474e-08,6.91559646183497e-08,6.91309707736697e-08,6.912116530795258e-08
COM,65.71681387270304,76.77177117572346,72.6035012535304,76.81726030459028,79.30196358017109,57.170115020598914,59.230419951173864,69.7395583896613,70.03172835100798,72.75588323691196,82.6260948427736,1.4974039746481537e-07,1.496913167417741e-07,1.4975187224942668e-07,1.4992444979085227e-07,1.5021279318090957e-07,1.506198204192259e-07,1.5115033688186334e-07,1.5180252543856375e-07,1.5258401260582436e-07,1.5324625680585502e-07,1.5394830598363455e-07,1.5469103575530205e-07,1.5547627347398708e-07,1.5630250576681535e-07,1.571726490866369e-07,1.580860482850096e-07,1.5904290961954117e-07,1.6004229467943962e-07,1.6108825744435933e-07,1.6218025242213917e-07,1.633176752810889e-07,1.645027572102107e-07,1.6573732731493042e-07,1.6702382772168815e-07,1.683619801398284e-07,1.6975523668661286e-07,1.7120350284180352e-07,1.7271157928485435e-07,1.742784696401375e-07,1.759109210856418e-07
CPV,165.77447015939393,176.6457241533663,194.38442519283177,209.731926210649,209.88501859684303,160.8446371877775,168.77292729546744,195.71332512272562,192.1397035973021,186.8786818120879,200.64575453331955,8.600540536500202e-07,9.108960024661954e-07,9.694798466625917e-07,1.0374965112633025e-06,1.1172373565597228e-06,1.2117813982166082e-06,1.325372493760528e-06,1.4640618792060016e-06,1.6366325877424128e-06,1.6823335896986956e-06,1.7297840188348206e-06,1.7790375872274992e-06,1.830114852706815e-06,1.8831342340683982e-06,1.938239967578343e-06,1.9954200404090634e-06,2.054840313092329e-06,2.116570110699221e-06,2.1807281315602956e-06,2.2474055985315416e-06,2.316789565849752e-06,2.3889176629829864e-06,2.4639516635579687e-06,2.5420602041370675e-06,2.623289561408023e-06,2.707884928241046e-06,2.7959572386419194e-06,2.8876635082889323e-06,2.983257148616831e-06,3.0828840739461916e-06
CRI,660.5871977685957,749.6450520464856,784.4825570725699,825.3925428855152,831.3012242748773,883.9153746213909,878.8904791197857,861.3198460370137,909.672655143154,921.5858435329648,958.5065729409733,1.148786583520349e-07,1.228045065096929e-07,1.3206973505827995e-07,1.4301522815639557e-07,1.5610690838254705e-07,1.7199590967407728e-07,1.9161584062843202e-07,2.163507037391831e-07,2.483356048692255e-07,2.518782032292218e-07,2.555425572346984e-07,2.593326234061058e-07,2.6325063048020515e-07,2.6730317045205283e-07,2.714933409715192e-07,2.758253539639273e-07,2.8030211328590367e-07,2.849278437004158e-07,2.897076605402944e-07,2.946477818588454e-07,2.9975198054244567e-07,3.050251276991299e-07,3.104708295303147e-07,3.1609202981803427e-07,3.218930115323108e-07,3.278787563272864e-07,3.340539495357856e-07,3.4042571397802236e-07,3.4699901297205637e-07,3.537802912114321e-07
CUB,567.0972247718147,694.5855491064035,604.2119304681964,713.2413627567178,866.0763219106478,985.9098097473743,984.8524934498485,979.842219769623,972.2878847763658,1011.5968710685364,1183.4401121400442,6.486074708011806e-08,6.838566208197358e-08,7.231177216928161e-08,7.670485294388214e-08,8.164710214206262e-08,8.724212553969849e-08,9.362219407978643e-08,1.0095827902046824e-07,1.0947369323024435e-07,1.176044934238682e-07,1.2636103922453706e-07,1.3579307110943004e-07,1.4595599981691427e-07,1.5691084936246965e-07,1.6872351866208137e-07,1.8146494797015984e-07,1.9521182925290162e-07,2.1004715250464076e-07,2.2606052196752578e-07,2.433497098502318e-07,2.620211037865154e-07,2.82191139900888e-07,3.0398652108457824e-07,3.2754645685833586e-07,3.5302073336189544e-07,3.805712535994234e-07,4.1037478473734655e-07,4.4262319685377636e-07,4.775278794194985e-07,5.153160109821428e-07
CYP,1507.253713582021,1580.0969656881668,1443.2035161078902,1451.5757101406405,1396.8240266327,1164.3885801517365,1196.0373423949127,1287.6852512524554,1479.067096571916,1545.256583187014,1780.0669337061247,5.119991312846129e-07,5.423103670947122e-07,5.769742298621375e-07,6.168768173886498e-07,6.631838695917982e-07,7.174647396268281e-07,7.818537485183466e-07,8.592539671690002e-07,9.53783143081395e-07,9.996343950984524e-07,1.0478389210722858e-06,1.0985103706869408e-06,1.1517823978628042e-06,1.2077767574169606e-06,1.2666422294983536e-06,1.3285251232754014e-06,1.3935779305296047e-06,1.4619961005161958e-06,1.5339579005271455e-06,1.6097034813740007e-06,1.6894482612143319e-06,1.7733943482744705e-06,1.8617921117950317e-06,1.9549453240412185e-06,2.0531079432698833e-06,2.156572694980184e-06,2.2656644315071834e-06,2.3807041756663963e-06,2.5020617505039606e-06,2.6300847149000016e-06
CZE,1520.4509663638503,1655.3697677213308,1515.7972444199627,1513.4565515805755,1515.951297335863,1314.4792753965053,1389.426601048642,1536.7849611990111,1765.0110443601768,1826.6067514829635,2160.4724346970543,3.185180036874264e-08,3.2960880528560604e-08,3.416121697052047e-08,3.54613617265907e-08,3.6871529356422676e-08,3.8405084853347173e-08,4.007825100808243e-08,4.19090856278019e-08,4.391900481626853e-08,4.586656437672862e-08,4.790912996241045e-08,5.0050634408973796e-08,5.2294377288203744e-08,5.464297236950482e-08,5.70992541375158e-08,5.966728773220053e-08,6.235135070490822e-08,6.515502880361805e-08,6.808160031262336e-08,7.113471428990079e-08,7.431877832772443e-08,7.76390461420398e-08,8.1101284242584e-08,8.471223495162095e-08,8.847905555515112e-08,9.240858840005801e-08,9.650822743289696e-08,1.0078720806309428e-07,1.0525604975633474e-07,1.0992552851427614e-07
DEU,4761.081618157886,5098.682719436701,4822.56908202048,5159.924193459374,5368.478161381865,4684.261893933847,4838.73367140616,5160.887612184077,5596.327724255989,5551.046057183592,5968.979658266309,4.008170257590092e-09,4.024351801986246e-09,4.137083487847887e-09,4.257420323878902e-09,4.383564205215227e-09,4.5153786918987976e-09,4.65403733348901e-09,4.800464399950497e-09,4.956119542431505e-09,5.108678175792913e-09,5.266541766899841e-09,5.429557419843355e-09,5.597944192861895e-09,5.771947095817255e-09,5.951819239899017e-09,6.137788088615809e-09,6.330090454706859e-09,6.529013116629354e-09,6.734865555186737e-09,6.947958725070212e-09,7.168573361930462e-09,7.396990281081717e-09,7.633522809553955e-09,7.878495158341433e-09,8.13222353696554e-09,8.395026445343843e-09,8.667185724141856e-09,8.948918000110384e-09,9.24039772486736e-09,9.541807181513142e-09
DJI,45.12956867544068,49.0122981106393,51.45380322683979,67.53459098130575,73.12211635066869,88.79492539768808,76.8676064408219,72.23428189935095,71.08601272259466,68.73464343595909,69.32793102860538,1.3777757163511765e-07,1.4241551687935614e-07,1.476035463038615e-07,1.534182626775195e-07,1.599522408368131e-07,1.6732546916038125e-07,1.75683810367736e-07,1.8520547843738347e-07,1.9612238196475763e-07,2.062482601016723e-07,2.1697578141534287e-07,2.283422125492619e-07,2.403895860385382e-07,2.531518395756897e-07,2.6667196331859976e-07,2.809951362176152e-07,2.96171767966592e-07,3.1224599012128185e-07,3.2927245650571334e-07,3.473083988886968e-07,3.664136423693388e-07,3.8665310612549495e-07,4.0809606569758227e-07,4.3081028382438366e-07,4.548731337261836e-07,4.803728704220037e-07,5.073988998820251e-07,5.360577061794335e-07,5.664585258719784e-07,5.987408345809515e-07
DMA,359.3153207130925,376.90724145370064,396.9327701087192,375.20081346348087,385.16791911752154,391.97589907082954,413.9945463433596,398.67802494432533,479.0484585068527,440.2098578533239,420.16230954268474,4.326291656598126e-06,4.523611751511952e-06,4.739570354435969e-06,4.978380611997436e-06,5.245492845931979e-06,5.543232702927617e-06,5.879947396259819e-06,6.26093411890411e-06,6.6958043128760335e-06,7.110705984369565e-06,7.553690012134135e-06,8.027448363676616e-06,8.533250422894462e-06,9.073775188822727e-06,9.650655165885739e-06,1.026689091800758e-05,1.092398930546095e-05,1.1625877569453654e-05,1.237493669746544e-05,1.3173750072149163e-05,1.4026306075380448e-05,1.4933889547482569e-05,1.5903570047892577e-05,1.693770839817135e-05,1.803893572557159e-05,1.9211861105501838e-05,2.046431048385527e-05,2.1797622001235587e-05,2.3222838209288046e-05,2.4746299462124592e-05
DNK,6156.939195180168,6420.093474613292,6127.09612837601,6314.19373803631,6422.274583369158,5484.891098874464,5602.64420342488,5842.821271575116,6238.493328151201,6073.977236656364,6483.6532690548265,9.120117963938569e-08,8.368697805911686e-08,8.765829248453587e-08,9.205082548279592e-08,9.693786979719013e-08,1.0240550686121007e-07,1.0855885926916062e-07,1.1553361290012364e-07,1.2350225229957954e-07,1.3102635591987798e-07,1.3903028131702705e-07,1.4754553529488422e-07,1.5660610777174975e-07,1.6624729986584067e-07,1.7650631124122953e-07,1.8742380788705572e-07,1.990426398778574e-07,2.1140744903661437e-07,2.2456355893890212e-07,2.3856011765260335e-07,2.534504482416163e-07,2.692897997996746e-07,2.861359116001435e-07,3.04048372100316e-07,3.2309028373976346e-07,3.4333028620787816e-07,3.648416749420667e-07,3.8770015390209245e-07,4.119858128914791e-07,4.377847382516978e-07
DOM,273.5228084776627,297.91728938117853,308.5110764614093,306.6654578603763,317.06333588259446,326.8458357982035,333.2188631991781,341.9166674163986,332.1708822804563,351.1195806472149,359.04730114743467,5.522630474102209e-08,6.144328371502537e-08,6.93064020625479e-08,7.951374214693622e-08,9.320318348854636e-08,1.123456778268887e-07,1.4061828255869085e-07,1.855885548009434e-07,2.6502120702085105e-07,2.632385200441659e-07,2.6153889616257465e-07,2.5991987183632017e-07,2.583783711635119e-07,2.569111452180504e-07,2.555157897738257e-07,2.5418986301546095e-07,2.5293127773310194e-07,2.5173811833039474e-07,2.506078204518047e-07,2.495392266985152e-07,2.485305915636751e-07,2.4758124611493657e-07,2.466912819912504e-07,2.4586189793481013e-07,2.4509290725683917e-07,2.443838469667246e-07,2.437342180700418e-07,2.431435450903255e-07,2.426127822939187e-07,2.421418266162121e-07
DZA,252.86847575105926,313.6972830613614,364.589648797395,363.5077185141532,401.916890138289,328.6242583803248,293.71653204335996,299.71764255750855,294.2751681205245,263.657788574551,230.955911033625,4.212861564207029e-09,4.285641218606134e-09,4.368555234270457e-09,4.461858750754002e-09,4.5660222564180206e-09,4.682033717110934e-09,4.811143714067605e-09,4.954489625774316e-09,5.113377170589421e-09,5.262766792831633e-09,5.418576521604821e-09,5.5808909062886485e-09,5.749600731172187e-09,5.924530174501801e-09,6.1055580543067415e-09,6.2927370300037535e-09,6.4861950701312164e-09,6.68599781364218e-09,6.892228408571082e-09,7.105033140367221e-09,7.3245826894835404e-09,7.551158209576748e-09,7.785189228454177e-09,8.027217369444743e-09,8.277802123563659e-09,8.53738201183651e-09,8.806454399041627e-09,9.08576555067637e-09,9.376194256456069e-09,9.678598190869974e-09
ECU,282.4412850329421,340.9931237055908,389.1599838996577,423.06419993272596,439.9293124627823,456.0144743094228,439.2277764766848,469.09350067840035,492.3455024307332,481.2432236117747,454.1896560822979,1.9455987456504117e-08,2.002143271788097e-08,2.0657261270100045e-08,2.1360002191199958e-08,2.2129790861244972e-08,2.2974348254025796e-08,2.390802910046487e-08,2.4946873601868112e-08,2.6111878791264152e-08,2.7196031552175793e-08,2.8333870760489893e-08,2.9526915315948034e-08,3.077802907211107e-08,3.209006089308869e-08,3.346612082326309e-08,3.490962323739652e-08,3.6424355443565915e-08,3.8014197148521674e-08,3.9683345393340984e-08,4.143614894549438e-08,4.3277191651358777e-08,4.521129264035089e-08,4.724343432435967e-08,4.9378986614049266e-08,5.1623526573326004e-08,5.398297971265609e-08,5.646373607832594e-08,5.9072492739286676e-08,6.181646865820936e-08,6.470315832354361e-08
EGY,109.89215143445311,121.64130819304903,144.00903681974702,152.3988761583384,161.34527676125947,180.33897733490863,178.62033430894053,137.68825023884736,126.69877997488766,146.0086386861749,155.79514404668876,1.4590220423352851e-09,1.480217551402883e-09,1.5041121287548726e-09,1.5308391603216242e-09,1.560564995626081e-09,1.5935536292189055e-09,1.6300840866584631e-09,1.670383649473323e-09,1.7146992384413543e-09,1.7551125223249508e-09,1.796585289458237e-09,1.8391529994297242e-09,1.8828217664758224e-09,1.9276126453336464e-09,1.973561934128716e-09,2.0206926944505466e-09,2.0690661869310226e-09,2.118814959840834e-09,2.1701104585749478e-09,2.223107841065338e-09,2.2779053630355014e-09,2.3345814162576576e-09,2.3932562590492315e-09,2.4540551712595184e-09,2.5171001842105494e-09,2.5825008603855177e-09,2.650362560267897e-09,2.7208000410756025e-09,2.7939278059405277e-09,2.8698566255268347e-09
ERI,24.257787881295435,33.20453106805692,23.79418624257357,31.282073480197333,25.101236555143387,27.491696191915032,22.38868596099428,24.136522572995233,24.68230486370419,27.087661576508392,24.216127317691356,3.342319398622004e-08,3.382162037872367e-08,3.4219724726130736e-08,3.463646075837499e-08,3.508676801897113e-08,3.557784150291857e-08,3.6111082459661717e-08,3.668917299421438e-08,3.731344337849212e-08,3.785582811846777e-08,3.8398864152541695e-08,3.8945709254019854e-08,3.949924364165776e-08,4.0062947814167426e-08,4.063956403468337e-08,4.1231195925296555e-08,4.183888734116821e-08,4.246455037109708e-08,4.310986464406232e-08,4.37764073619175e-08,4.446564391150239e-08,4.5179046050228126e-08,4.591901856383379e-08,4.668783086971199e-08,4.748728812182815e-08,4.831905603928259e-08,4.918388010162566e-08,5.008238596811675e-08,5.101520611360427e-08,5.198243304607445e-08
ESP,2774.64859564287,2896.5071572339225,2588.894878178647,2630.8726865075078,2680.6152857010547,2357.461594774164,2384.862888275056,2534.5397335267357,2758.5158367174067,2746.431309951075,2964.312414052868,1.2636634324957909e-08,1.3339086765256008e-08,1.4125139516186178e-08,1.5007937684729584e-08,1.6004255885256517e-08,1.713656570522437e-08,1.843413908016441e-08,1.993405195582687e-08,2.1685167174530377e-08,2.3349656958405376e-08,2.514398728824681e-08,2.707838130878173e-08,2.916401448252897e-08,3.1413091727565856e-08,3.3838840639211e-08,3.645552301840291e-08,3.927849312262978e-08,4.2324415232070384e-08,4.561133255758795e-08,4.915893801950944e-08,5.2988646744510526e-08,5.712401961710265e-08,6.159119583412343e-08,6.641907142794423e-08,7.163910579573287e-08,7.728486114847912e-08,8.339307866622883e-08,9.000521585234513e-08,9.716717574101914e-08,1.0492894294764793e-07
