Country Code,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ASM,573000000.0,570000000.0,640000000.0,638000000.0,643000000.0,673000000.0,671000000.0,612000000.0,639000000.0,647000000.0,721000000.0,5.324193548387097,5.607663917793964,5.9221228639432475,6.272838256099641,6.6663232539715125,7.110721911235927,7.616345572225233,8.196432770980783,8.86824787267286,9.50432582047592,10.186026664874833,10.916622722888269,11.69962101953175,12.53878012232466,13.438128183257719,14.401982274826405,15.43496911294763,16.542047266234327,17.728530958237428,19.000115576911366,20.362905013754226,21.82344096385658,23.388734327505798,25.066298864080593,26.86418725978204,28.791029782334252,30.856075708206006,33.06923772121321,35.441139495625514,37.98316669218661
ATG,1298255555.55556,1281337037.03704,1327107407.40741,1325425925.92593,1378829629.62963,1437755555.55556,1489692592.59259,1531151851.85185,1661529629.62963,1725351851.85185,1410796296.2963,5.3,5.5809,5.8923644480999995,6.239564035992327,6.628885629584816,7.068306876485976,7.567916497487766,8.14065009861724,8.803351938898409,9.430948588020515,10.103287007859398,10.823556868165007,11.595175232305168,12.421802768303571,13.307361115573116,14.256051489734912,15.272374613786841,16.36115207017802,17.527549175086428,18.777099483418603,20.115731040786574,21.54979450700521,23.086093284531852,24.731915794781916,26.495070055443847,28.383920722833246,30.40742877502032,32.575194023993184,34.89750065854071,37.385366033916945
AUS,1148838233480.72,1398610616772.97,1547532281116.4,1577123329410.88,1468265356427.76,1351296372254.31,1206836962281.84,1325582658156.54,1427809041019.44,1392723834562.64,1328414058378.38,5.2,5.470400000000001,5.7696527616000015,6.102541691494387,6.474951842458657,6.894201856080245,7.369502048404048,7.912597652818363,8.538689668972228,9.132193411178793,9.766950168270439,10.44582733789959,11.171891623619588,11.94842288815757,12.778928969594963,13.667161527384991,14.617132989788653,15.633134679286147,16.719756197841974,17.88190615959308,19.1248343646162,20.45415551394035,21.87587457293267,23.396413897632094,25.022642246569117,26.761905809127235,28.62206139061102,30.61151190392829,32.7392443282136,35.01487030586418
AUT,389827789217.634,428954737064.057,406750487603.59,426580502769.417,438556021078.034,379546097300.633,393687359770.273,414926138132.691,452582294972.775,442983642371.842,434397601557.696,4.6,4.811599999999999,5.043114945599999,5.29744502914534,5.578074267513506,5.88922339285247,6.236052914561678,6.62493647409381,7.063834306951596,7.482376832196217,7.925718614873272,8.395329047295622,8.892764585422084,9.419673907505933,9.977803378400871,10.569002837635134,11.19523173043746,11.858565602035323,12.561202976749849,13.305472644687173,14.093841380176931,14.928922117539535,15.813482611279625,16.750454609408663,17.742943570300334,18.79423895528383,19.907825131088398,21.087392918273636,22.336851823921247,23.66034299913165
AZE,52909294791.9262,65952796427.9473,69679944504.1972,74160560123.6902,75239785452.1022,53076235354.746,37866996882.9157,40866627351.9817,47112470051.7701,48174235294.1176,42693000000.0,5.6,5.9136,6.2633066496000005,6.655596751469236,7.098566432650914,7.602462886638498,8.180437306065656,8.849632851250364,9.632792867269659,10.372335054517348,11.168654404344483,12.026109892136324,12.949395146606086,13.943564142266231,15.014058864397928,16.16673909795408,17.40791450345748,18.744379155474515,20.183448732724624,21.73300056340066,23.401516744904335,25.198130574030024,27.132676541751326,29.21574416627696,31.458735959052994,33.873929841011744,36.474546350727806,39.27482101237224,42.29008225960012,45.536835341919236
BDI,2032135192.01248,2235820809.32006,2333341334.45753,2451606632.29246,2705783329.80483,3104003546.26497,2644487776.50077,2723586962.84034,2667182199.51333,2576518879.82353,2649680261.44299,3.1,3.1961,3.2982505521,3.4070351191442794,3.523114002175104,3.647237324898327,3.7802607259396424,3.9231644375004597,4.077076629537143,4.226141169102557,4.3806557501989225,4.540819635191224,4.706839371799956,4.878929059465546,5.057310625451494,5.242214111042293,5.433877968205201,5.63254936709846,5.838484514822508,6.051948985825257,6.273218064387519,6.50257709963026,6.740321873501491,6.986758982217364,7.242206231649364,7.506993047167507,7.781460898468067,8.065963739933693,8.36086846709381,8.66655538977395
BEL,481556503720.001,527196649048.639,498414364944.961,524097026598.55,537987419164.351,461044767544.531,474271566739.729,500908767351.53,542638913427.921,536726344405.489,529694473501.791,6.1,6.472099999999999,6.890980784099999,7.365836945768353,7.908392484884814,8.53381920183464,9.262079903530658,10.119941144924523,11.144073232691884,11.88114510113173,12.666967092430754,13.504763552247155,14.397972085289856,15.350257660326937,16.365527648102965,17.447947853868023,18.601959610302348,19.83229800097139,21.144011289084883,22.542481631279006,24.03344716141347,25.62302553499657,27.31773903084461,29.124541312971488,31.05084596251658,33.104556896781645,35.294100800190655,37.628461700241644,40.11721783032092,42.770580930633244
BEN,9535345011.48797,10693321370.036,11141358105.9853,12517845127.6775,13284527850.2632,11388160997.1089,11821065852.1271,12701655845.9612,14262408079.7014,14391686309.033,15651545208.8783,7.2,7.718400000000001,8.314136985600001,9.00538572375322,9.816355444089004,10.779963786135962,11.942039978439992,13.368163166906582,15.155241031476962,15.725737079538403,16.317708585507624,16.931963960405024,17.569342046656974,18.230713263639903,18.916980796346657,19.629081828798412,20.36798882388649,21.134710851391876,21.930294965996044,22.755827637164863,23.612436232858357,24.501290559092435,25.423604457455102,26.38063746275874,27.373696523092192,28.404137784621597,29.473368443577346,30.582848667956267,31.734093591563386,32.92867538311636
BFA,10109619740.6994,12080295977.5632,12561015156.5683,13444300485.8412,13943016076.7436,11832159315.6298,12833363045.3367,14106955615.3442,15890066221.2882,16032813503.3707,17725010532.5268,6.9,7.3761,7.9201685121,8.547459204700603,9.278049793260815,10.138871872923085,11.166839101478594,12.413822056661706,13.954851837206313,14.452356511184993,14.967597733248741,15.501207829392527,16.05384166867674,16.62617746691043,17.218917618986662,17.83278956089147,18.468546662444318,19.126969151865662,19.808865073306286,20.515071278513535,21.24645445385146,22.003912183935274,22.788374053185457,23.600802786653393,24.4421954315186,25.31358458070753,26.21603964013565,27.150668141127955,28.118617099628636,29.12107442386796
BGD,115275540051.262,128607482310.357,133310747603.483,149998957434.186,172886611653.786,195146608978.131,265224515675.034,293732446624.596,321362752441.78,351231654603.692,373979442362.193,6.9,7.3761,7.9201685121,8.547459204700603,9.278049793260815,10.138871872923085,11.166839101478594,12.413822056661706,13.954851837206313,14.452356511184993,14.967597733248741,15.501207829392527,16.05384166867674,16.62617746691043,17.218917618986662,17.83278956089147,18.468546662444318,19.126969151865662,19.808865073306286,20.515071278513535,21.24645445385146,22.003912183935274,22.788374053185457,23.600802786653393,24.4421954315186,25.31358458070753,26.21603964013565,27.150668141127955,28.118617099628636,29.12107442386796
BGR,50760929302.5147,57737040780.0157,54288135058.7926,55852123989.9504,57157782909.9307,50811995688.6771,53964253211.84,59309748166.1179,66289266348.6504,68631726289.2794,70716821234.5967,7.6,8.1776,8.8463314176,9.628907213100169,10.556065754285093,11.670370996372998,13.03234658830284,14.730767164279326,16.900722176761427,17.226193148110266,17.557931979026456,17.896059374786397,18.240698365186297,18.59197434930735,18.950015141142988,19.314951016104807,19.686914758424102,20.06604170946626,20.452469816975555,20.846339685268333,21.247794626392768,21.656980712273857,22.074046827862627,22.499144725308863,22.932429079177084,23.374057542725875,23.82419080527102,24.282992650653316,24.750630016832385,25.227273056628086
BHR,26805984042.5532,29914680851.0638,31963404255.3191,33823324468.0851,34772526595.7447,32523297872.3404,33884680851.0638,37204813829.7872,39567978723.4043,40446808510.6383,35837632978.7234,2.7,2.7729,2.8497897440999997,2.931002759955775,3.0169105317444584,3.107928023309965,3.2045201892907187,3.307209685726437,3.4165860447800647,3.522961937738,3.6326498592689864,3.7457529298542123,3.8623774806457303,3.9826331534311525,4.106633003710758,4.234493606983925,4.3663351683448015,4.502281635490258,4.642460815246353,4.787004493722873,4.936048560208897,5.089733134925865,5.248202700758264,5.41160623908576,5.580097369844488,5.753834495949165,5.932980952211813,6.117705158897081,6.308180780058537,6.504586886804785
BHS,10095760000.0,10070450000.0,10720400000.0,10395800000.0,10974100000.0,11671900000.0,11745100000.0,12236700000.0,12615800000.0,13016200000.0,9958200000.0,13.7,15.5769,18.0032981361,21.244485573873018,25.757767246858005,32.39239298229111,42.885064213482934,61.276351539428475,98.82426411926465,98.82426411926465,98.82426411926465,98.82426411926465,98.82426411926465,98.82426411926465,98.82426411926465,98.82426411926465,98.82426411926465,98.82426411926465,98.82426411926465,98.82426411926465,98.82426411926465,98.82426411926465,98.82426411926465,98.82426411926465,98.82426411926465,98.82426411926465,98.82426411926465,98.82426411926465,98.82426411926465,98.82426411926465
BIH,17176315803.7298,18644233537.1093,17226735995.6905,18179108530.5261,18558733564.4692,16404348871.4437,17116926327.6247,18326373366.1105,20484053868.9246,20482608755.379,20226036564.4129,7.4,7.9476,8.5792434576,9.315277640647723,10.183021615871237,11.219960908164245,12.478836135971582,14.036049649055883,16.0061565465635,16.30436013094532,16.608119413691046,16.917537900546176,17.232721025625715,17.553776187340777,17.880812784994518,18.213942256059855,18.553278114151702,18.898935987706658,19.251033659383292,19.609691106196514,19.975030540399636,20.347176451128117,20.726255646819133,21.11239729842146,21.505732983410375,21.906396730622582,22.31452506592644,22.730257058743035,23.153734369434005,23.585101297572177
BLR,57231904542.8755,61762382327.9319,65685890438.8922,75527558966.4473,78812805039.0743,56454889146.6088,47723545321.259,54725302249.8088,60031173807.7196,64410122847.3508,61371755326.2351,2.3,2.3528999999999995,2.4082613840999993,2.4662586130414716,2.5270829285054837,2.590944409780922,2.658074339126672,2.7287279310499093,2.803187492266828,2.8759082767940503,2.9505155967445513,3.0270583929531485,3.1055868758864302,3.186152558579769,3.26880829042879,3.3536082918574643,3.4406081898855687,3.529865054618842,3.6214374366857753,3.715385405645596,3.811770589392635,3.910656214582931,4.012107148109591,4.116189939654108,4.2229728653415535,4.332525972528283,4.444921125751531,4.560232053871036,4.678534398433624,4.799905763292476
